#     FILENAME=!Skynet_57528_lach-hhg-125_20417_20949.cyb.fits
#     BASENAME=Skynet_57528_lach-hhg-125_20417_20949
#     SRC_NAME=lach-hhg-125
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T16:47:35.250
#        OBSID=20417
#      SCANNUM=20949
#          MJD=57528.7008
#          UTC=60544
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=01:09:37.43
#          DEC=62:47:56.43
#      RA(hrs)=1.160400
#     DEC(deg)=62.799000
#    AZIM(deg)=331.011
#    ELEV(deg)=58.341
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     377.9454     280.7442   1427.81250     377.9454     280.7442
   1427.79724     379.3876     281.3356   1427.79724     379.3876     281.3356
   1427.78198     379.9433     282.4185   1427.78198     379.9433     282.4185
   1427.76672     379.7767     283.2763   1427.76672     379.7767     283.2763
   1427.75146     381.0414     284.2905   1427.75146     381.0414     284.2905
   1427.73621     381.2412     285.1852   1427.73621     381.2412     285.1852
   1427.72095     382.6378     286.2630   1427.72095     382.6378     286.2630
   1427.70569     383.6142     287.4584   1427.70569     383.6142     287.4584
   1427.69043     384.3935     288.0244   1427.69043     384.3935     288.0244
   1427.67517     385.7430     289.4357   1427.67517     385.7430     289.4357
   1427.65991     386.7003     290.9835   1427.65991     386.7003     290.9835
   1427.64465     388.3983     292.0866   1427.64465     388.3983     292.0866
   1427.62939     389.8087     292.8465   1427.62939     389.8087     292.8465
   1427.61414     390.5708     294.3799   1427.61414     390.5708     294.3799
   1427.59888     392.3125     296.0768   1427.59888     392.3125     296.0768
   1427.58362     393.5889     297.3694   1427.58362     393.5889     297.3694
   1427.56836     394.9715     298.8532   1427.56836     394.9715     298.8532
   1427.55310     396.4999     300.0028   1427.55310     396.4999     300.0028
   1427.53784     398.1990     301.6209   1427.53784     398.1990     301.6209
   1427.52258     398.9771     303.3367   1427.52258     398.9771     303.3367
   1427.50732     401.0095     304.3876   1427.50732     401.0095     304.3876
   1427.49207     403.5548     306.3882   1427.49207     403.5548     306.3882
   1427.47681     404.8299     307.2614   1427.47681     404.8299     307.2614
   1427.46155     406.5223     309.1336   1427.46155     406.5223     309.1336
   1427.44629     408.6885     311.2059   1427.44629     408.6885     311.2059
   1427.43103     409.6148     312.5349   1427.43103     409.6148     312.5349
   1427.41577     412.0872     314.0670   1427.41577     412.0872     314.0670
   1427.40051     414.4110     316.0290   1427.40051     414.4110     316.0290
   1427.38525     415.8787     318.2366   1427.38525     415.8787     318.2366
   1427.37000     417.9014     320.3986   1427.37000     417.9014     320.3986
   1427.35474     419.6701     321.9734   1427.35474     419.6701     321.9734
   1427.33948     421.8735     324.1119   1427.33948     421.8735     324.1119
   1427.32422     424.7420     325.4998   1427.32422     424.7420     325.4998
   1427.30896     427.0434     327.9420   1427.30896     427.0434     327.9420
   1427.29370     429.3010     330.4662   1427.29370     429.3010     330.4662
   1427.27844     432.1027     332.3381   1427.27844     432.1027     332.3381
   1427.26318     433.9535     334.0012   1427.26318     433.9535     334.0012
   1427.24792     436.9551     336.3423   1427.24792     436.9551     336.3423
   1427.23267     439.3399     338.3547   1427.23267     439.3399     338.3547
   1427.21741     441.3594     340.2515   1427.21741     441.3594     340.2515
   1427.20215     444.0565     342.4232   1427.20215     444.0565     342.4232
   1427.18689     446.4750     344.4777   1427.18689     446.4750     344.4777
   1427.17163     449.2424     347.0787   1427.17163     449.2424     347.0787
