#     FILENAME=!Skynet_57528_lach-hhg-173_20558_20996.cyb.fits
#     BASENAME=Skynet_57528_lach-hhg-173_20558_20996
#     SRC_NAME=lach-hhg-173
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T18:26:04.560
#        OBSID=20558
#      SCANNUM=20996
#          MJD=57528.7691
#          UTC=66453
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0489
#           RA=05:27:50.51
#          DEC=34:50:18.17
#      RA(hrs)=5.464000
#     DEC(deg)=34.838400
#    AZIM(deg)=121.377
#    ELEV(deg)=83.446
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     307.5796     284.5015   1427.81250     307.5796     284.5015
   1427.79724     308.2000     286.1379   1427.79724     308.2000     286.1379
   1427.78198     308.7837     287.6750   1427.78198     308.7837     287.6750
   1427.76672     309.1144     288.7141   1427.76672     309.1144     288.7141
   1427.75146     309.8516     290.2552   1427.75146     309.8516     290.2552
   1427.73621     311.1252     292.2712   1427.73621     311.1252     292.2712
   1427.72095     311.7307     293.5334   1427.72095     311.7307     293.5334
   1427.70569     312.2383     294.7982   1427.70569     312.2383     294.7982
   1427.69043     313.0212     296.8427   1427.69043     313.0212     296.8427
   1427.67517     313.9567     298.4692   1427.67517     313.9567     298.4692
   1427.65991     315.0585     299.7464   1427.65991     315.0585     299.7464
   1427.64465     314.9673     301.6686   1427.64465     314.9673     301.6686
   1427.62939     316.2331     303.2368   1427.62939     316.2331     303.2368
   1427.61414     317.1079     305.3918   1427.61414     317.1079     305.3918
   1427.59888     318.6008     307.3499   1427.59888     318.6008     307.3499
   1427.58362     319.6304     309.2941   1427.58362     319.6304     309.2941
   1427.56836     320.5302     311.2563   1427.56836     320.5302     311.2563
   1427.55310     322.5733     312.9008   1427.55310     322.5733     312.9008
   1427.53784     323.2210     314.5122   1427.53784     323.2210     314.5122
   1427.52258     324.5970     317.0357   1427.52258     324.5970     317.0357
   1427.50732     325.7859     318.3344   1427.50732     325.7859     318.3344
   1427.49207     327.4584     321.2291   1427.49207     327.4584     321.2291
   1427.47681     328.0896     323.0887   1427.47681     328.0896     323.0887
   1427.46155     330.3333     325.7393   1427.46155     330.3333     325.7393
   1427.44629     331.3756     327.4050   1427.44629     331.3756     327.4050
   1427.43103     332.8104     330.1221   1427.43103     332.8104     330.1221
   1427.41577     333.7054     331.9395   1427.41577     333.7054     331.9395
   1427.40051     335.7557     333.8832   1427.40051     335.7557     333.8832
   1427.38525     337.1478     336.3082   1427.38525     337.1478     336.3082
   1427.37000     338.4088     337.8841   1427.37000     338.4088     337.8841
   1427.35474     340.7768     340.5698   1427.35474     340.7768     340.5698
   1427.33948     342.2995     343.5723   1427.33948     342.2995     343.5723
