#     FILENAME=!Skynet_57528_lach-hhg-135_20445_20959.cyb.fits
#     BASENAME=Skynet_57528_lach-hhg-135_20445_20959
#     SRC_NAME=lach-hhg-135
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T17:07:32.560
#        OBSID=20445
#      SCANNUM=20959
#          MJD=57528.7146
#          UTC=61742
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=02:31:57.64
#          DEC=60:29:39.57
#      RA(hrs)=2.532700
#     DEC(deg)=60.494300
#    AZIM(deg)=338.729
#    ELEV(deg)=65.195
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     312.2409     252.8860   1427.81250     312.2409     252.8860
   1427.79724     312.6306     254.2739   1427.79724     312.6306     254.2739
   1427.78198     313.5537     254.7539   1427.78198     313.5537     254.7539
   1427.76672     313.2696     255.7240   1427.76672     313.2696     255.7240
   1427.75146     314.3484     256.7274   1427.75146     314.3484     256.7274
   1427.73621     314.7634     257.3024   1427.73621     314.7634     257.3024
   1427.72095     315.9385     258.8701   1427.72095     315.9385     258.8701
   1427.70569     316.3886     259.8125   1427.70569     316.3886     259.8125
   1427.69043     317.6061     261.3032   1427.69043     317.6061     261.3032
   1427.67517     318.5495     262.3604   1427.67517     318.5495     262.3604
   1427.65991     319.6604     263.3692   1427.65991     319.6604     263.3692
   1427.64465     320.0671     264.5774   1427.64465     320.0671     264.5774
   1427.62939     321.6070     265.9295   1427.62939     321.6070     265.9295
   1427.61414     322.1372     267.5556   1427.61414     322.1372     267.5556
   1427.59888     323.0701     268.8035   1427.59888     323.0701     268.8035
   1427.58362     324.6674     269.7179   1427.58362     324.6674     269.7179
   1427.56836     325.7446     271.4189   1427.56836     325.7446     271.4189
   1427.55310     327.6320     272.9162   1427.55310     327.6320     272.9162
   1427.53784     328.3628     274.6708   1427.53784     328.3628     274.6708
   1427.52258     330.1457     275.6695   1427.52258     330.1457     275.6695
   1427.50732     331.3795     277.3882   1427.50732     331.3795     277.3882
   1427.49207     332.6994     278.7351   1427.49207     332.6994     278.7351
   1427.47681     333.8750     280.4065   1427.47681     333.8750     280.4065
   1427.46155     335.4417     282.0431   1427.46155     335.4417     282.0431
   1427.44629     336.3039     284.0978   1427.44629     336.3039     284.0978
   1427.43103     338.8940     285.6927   1427.43103     338.8940     285.6927
   1427.41577     340.3944     287.2523   1427.41577     340.3944     287.2523
   1427.40051     342.1285     288.6104   1427.40051     342.1285     288.6104
   1427.38525     343.4624     290.3494   1427.38525     343.4624     290.3494
   1427.37000     345.2714     292.1656   1427.37000     345.2714     292.1656
   1427.35474     347.0883     294.6262   1427.35474     347.0883     294.6262
   1427.33948     348.3457     295.4513   1427.33948     348.3457     295.4513
   1427.32422     351.2909     297.2327   1427.32422     351.2909     297.2327
   1427.30896     352.9056     299.2881   1427.30896     352.9056     299.2881
   1427.29370     354.4385     301.2277   1427.29370     354.4385     301.2277
   1427.27844     356.6361     303.2780   1427.27844     356.6361     303.2780
   1427.26318     358.5437     305.4365   1427.26318     358.5437     305.4365
   1427.24792     360.2971     306.6404   1427.24792     360.2971     306.6404
   1427.23267     362.8574     308.8394   1427.23267     362.8574     308.8394
   1427.21741     364.5333     310.6176   1427.21741     364.5333     310.6176
   1427.20215     366.8804     312.5137   1427.20215     366.8804     312.5137
   1427.18689     368.9758     314.8702   1427.18689     368.9758     314.8702
   1427.17163     370.5880     316.5242   1427.17163     370.5880     316.5242
   1427.15637     373.2736     318.3743   1427.15637     373.2736     318.3743
   1427.14111     375.6022     320.7105   1427.14111     375.6022     320.7105
   1427.12585     377.7586     322.8426   1427.12585     377.7586     322.8426
   1427.11060     380.1003     324.3923   1427.11060     380.1003     324.3923
   1427.09534     382.4550     326.5158   1427.09534     382.4550     326.5158
   1427.08008     384.1329     328.1951   1427.08008     384.1329     328.1951
   1427.06482     386.7507     330.6439   1427.06482     386.7507     330.6439
   1427.04956     389.2302     332.5970   1427.04956     389.2302     332.5970
   1427.03430     391.0834     334.5388   1427.03430     391.0834     334.5388
   1427.01904     394.6684     337.3018   1427.01904     394.6684     337.3018
   1427.00378     396.4107     338.7543   1427.00378     396.4107     338.7543
   1426.98853     398.4359     341.3100   1426.98853     398.4359     341.3100
   1426.97327     401.7402     343.1273   1426.97327     401.7402     343.1273
   1426.95801     403.4619     345.2064   1426.95801     403.4619     345.2064
   1426.94275     406.3366     346.9045   1426.94275     406.3366     346.9045
   1426.92749     408.3933     349.5844   1426.92749     408.3933     349.5844
   1426.91223     411.6234     351.7414   1426.91223     411.6234     351.7414
   1426.89697     413.4799     354.1081   1426.89697     413.4799     354.1081
   1426.88171     417.3307     355.8445   1426.88171     417.3307     355.8445
   1426.86646     418.6877     358.4229   1426.86646     418.6877     358.4229
   1426.85120     420.8961     360.0764   1426.85120     420.8961     360.0764
   1426.83594     423.6753     362.1627   1426.83594     423.6753     362.1627
   1426.82068     426.7901     363.8923   1426.82068     426.7901     363.8923
   1426.80542     429.2200     366.2571   1426.80542     429.2200     366.2571
   1426.79016     432.3325     368.5115   1426.79016     432.3325     368.5115
   1426.77490     434.5498     370.4961   1426.77490     434.5498     370.4961
   1426.75964     436.8371     371.8047   1426.75964     436.8371     371.8047
   1426.74438     440.0053     374.4432   1426.74438     440.0053     374.4432
   1426.72913     441.8136     376.3465   1426.72913     441.8136     376.3465
   1426.71387     445.7922     378.3778   1426.71387     445.7922     378.3778
   1426.69861     447.1557     380.7559   1426.69861     447.1557     380.7559
   1426.68335     450.7063     382.4431   1426.68335     450.7063     382.4431
   1426.66809     453.5818     384.7354   1426.66809     453.5818     384.7354
   1426.65283     456.6469     386.3960   1426.65283     456.6469     386.3960
   1426.63757     458.5260     388.5496   1426.63757     458.5260     388.5496
   1426.62231     462.2172     392.6299   1426.62231     462.2172     392.6299
   1426.60706     464.1302     393.3946   1426.60706     464.1302     393.3946
   1426.59180     466.3812     394.0931   1426.59180     466.3812     394.0931
   1426.57654     469.4148     397.0107   1426.57654     469.4148     397.0107
   1426.56128     471.8711     399.2462   1426.56128     471.8711     399.2462
   1426.54602     474.2325     400.5887   1426.54602     474.2325     400.5887
   1426.53076     476.3138     402.5195   1426.53076     476.3138     402.5195
   1426.51550     479.6833     404.5007   1426.51550     479.6833     404.5007
   1426.50024     482.9029     406.6162   1426.50024     482.9029     406.6162
   1426.48499     485.5990     408.0951   1426.48499     485.5990     408.0951
   1426.46973     487.5806     410.9305   1426.46973     487.5806     410.9305
   1426.45447     490.0588     412.4240   1426.45447     490.0588     412.4240
   1426.43921     493.1048     413.8208   1426.43921     493.1048     413.8208
   1426.42395     494.8163     414.8646   1426.42395     494.8163     414.8646
   1426.40869     498.1298     417.8187   1426.40869     498.1298     417.8187
   1426.39343     500.4609     419.8630   1426.39343     500.4609     419.8630
   1426.37817     503.6756     421.7630   1426.37817     503.6756     421.7630
   1426.36292     505.7191     422.7468   1426.36292     505.7191     422.7468
   1426.34766     508.7116     424.9440   1426.34766     508.7116     424.9440
   1426.33240     510.5429     426.6135   1426.33240     510.5429     426.6135
   1426.31714     512.5983     428.4750   1426.31714     512.5983     428.4750
   1426.30188     515.6782     430.5559   1426.30188     515.6782     430.5559
   1426.28662     518.7171     432.0858   1426.28662     518.7171     432.0858
   1426.27136     521.2219     433.8970   1426.27136     521.2219     433.8970
   1426.25610     524.0248     435.3671   1426.25610     524.0248     435.3671
   1426.24084     525.3495     436.6781   1426.24084     525.3495     436.6781
   1426.22559     529.2963     438.8041   1426.22559     529.2963     438.8041
   1426.21033     530.9810     439.7735   1426.21033     530.9810     439.7735
   1426.19507     533.1211     441.1859   1426.19507     533.1211     441.1859
   1426.17981     534.8689     443.4353   1426.17981     534.8689     443.4353
   1426.16455     537.2092     444.7492   1426.16455     537.2092     444.7492
