#     FILENAME=!Skynet_57528_lach-cc-243_20659_21025.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-243_20659_21025
#     SRC_NAME=lach-cc-243
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:26:00.430
#        OBSID=20659
#      SCANNUM=21025
#          MJD=57528.8108
#          UTC=70050
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=07:50:39.04
#          DEC=-26:28:49.58
#      RA(hrs)=7.844200
#     DEC(deg)=-26.480400
#    AZIM(deg)=153.573
#    ELEV(deg)=20.047
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     305.0172     246.2636   1427.81250     305.0172     246.2636
   1427.79724     305.5775     246.8566   1427.79724     305.5775     246.8566
   1427.78198     306.0338     246.9674   1427.78198     306.0338     246.9674
   1427.76672     306.7847     247.3668   1427.76672     306.7847     247.3668
   1427.75146     306.9731     247.5665   1427.75146     306.9731     247.5665
   1427.73621     307.9040     248.4507   1427.73621     307.9040     248.4507
   1427.72095     308.5995     249.1256   1427.72095     308.5995     249.1256
   1427.70569     309.3250     249.4714   1427.70569     309.3250     249.4714
   1427.69043     311.0787     250.3164   1427.69043     311.0787     250.3164
   1427.67517     311.2194     250.8591   1427.67517     311.2194     250.8591
   1427.65991     312.5052     251.3218   1427.65991     312.5052     251.3218
   1427.64465     313.4670     252.2832   1427.64465     313.4670     252.2832
   1427.62939     314.3088     252.8426   1427.62939     314.3088     252.8426
   1427.61414     315.3086     253.6263   1427.61414     315.3086     253.6263
   1427.59888     316.4631     254.6406   1427.59888     316.4631     254.6406
   1427.58362     317.7952     255.4949   1427.58362     317.7952     255.4949
   1427.56836     319.0649     256.2280   1427.56836     319.0649     256.2280
   1427.55310     320.0957     257.1389   1427.55310     320.0957     257.1389
   1427.53784     321.5096     258.4747   1427.53784     321.5096     258.4747
   1427.52258     322.8845     258.9802   1427.52258     322.8845     258.9802
   1427.50732     323.8136     260.5340   1427.50732     323.8136     260.5340
   1427.49207     325.4984     261.4189   1427.49207     325.4984     261.4189
   1427.47681     326.5873     262.6754   1427.47681     326.5873     262.6754
   1427.46155     327.4987     264.1826   1427.46155     327.4987     264.1826
   1427.44629     329.7222     264.8561   1427.44629     329.7222     264.8561
   1427.43103     332.1853     265.6451   1427.43103     332.1853     265.6451
   1427.41577     333.4480     267.1722   1427.41577     333.4480     267.1722
   1427.40051     334.5110     268.3107   1427.40051     334.5110     268.3107
   1427.38525     335.9581     269.8724   1427.38525     335.9581     269.8724
   1427.37000     337.3369     271.2899   1427.37000     337.3369     271.2899
   1427.35474     339.3507     272.3954   1427.35474     339.3507     272.3954
   1427.33948     341.2027     273.9228   1427.33948     341.2027     273.9228
