#     FILENAME=!Skynet_57528_lachhhg91_20320_20898.cyb.fits
#     BASENAME=Skynet_57528_lachhhg91_20320_20898
#     SRC_NAME=lachhhg91
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T15:05:50.680
#        OBSID=20320
#      SCANNUM=20898
#          MJD=57528.6301
#          UTC=54439
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=21:16:13.43
#          DEC=49:03:11.26
#      RA(hrs)=21.270400
#     DEC(deg)=49.053100
#    AZIM(deg)=305.010
#    ELEV(deg)=42.520
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     360.7376     284.2249   1427.81250     360.7376     284.2249
   1427.79724     361.1356     284.7356   1427.79724     361.1356     284.7356
   1427.78198     362.4636     285.5719   1427.78198     362.4636     285.5719
   1427.76672     363.0964     286.1543   1427.76672     363.0964     286.1543
   1427.75146     363.7998     287.2349   1427.75146     363.7998     287.2349
   1427.73621     364.2040     288.3207   1427.73621     364.2040     288.3207
   1427.72095     365.8916     289.3156   1427.72095     365.8916     289.3156
   1427.70569     366.9546     289.7755   1427.70569     366.9546     289.7755
   1427.69043     367.8774     290.5776   1427.69043     367.8774     290.5776
   1427.67517     368.3934     291.6470   1427.67517     368.3934     291.6470
   1427.65991     369.5712     292.7982   1427.65991     369.5712     292.7982
   1427.64465     371.6539     294.3021   1427.64465     371.6539     294.3021
   1427.62939     372.2994     295.0605   1427.62939     372.2994     295.0605
   1427.61414     373.7598     296.1129   1427.61414     373.7598     296.1129
   1427.59888     374.4469     297.4851   1427.59888     374.4469     297.4851
   1427.58362     375.9106     298.5329   1427.58362     375.9106     298.5329
   1427.56836     377.4476     300.0942   1427.56836     377.4476     300.0942
   1427.55310     378.9689     301.2389   1427.55310     378.9689     301.2389
   1427.53784     380.8846     302.2881   1427.53784     380.8846     302.2881
   1427.52258     382.8286     303.5913   1427.52258     382.8286     303.5913
   1427.50732     383.9618     304.7147   1427.50732     383.9618     304.7147
   1427.49207     385.1514     306.7206   1427.49207     385.1514     306.7206
   1427.47681     387.4400     308.0941   1427.47681     387.4400     308.0941
   1427.46155     388.7470     309.5900   1427.46155     388.7470     309.5900
   1427.44629     390.8790     310.7834   1427.44629     390.8790     310.7834
   1427.43103     392.5189     312.5181   1427.43103     392.5189     312.5181
   1427.41577     394.3334     313.9795   1427.41577     394.3334     313.9795
   1427.40051     396.8909     315.0831   1427.40051     396.8909     315.0831
   1427.38525     399.1028     317.4408   1427.38525     399.1028     317.4408
   1427.37000     400.4968     319.0247   1427.37000     400.4968     319.0247
   1427.35474     402.4940     321.0925   1427.35474     402.4940     321.0925
   1427.33948     404.7757     322.1231   1427.33948     404.7757     322.1231
   1427.32422     407.5385     324.1320   1427.32422     407.5385     324.1320
   1427.30896     409.8865     326.0107   1427.30896     409.8865     326.0107
   1427.29370     411.3977     327.6367   1427.29370     411.3977     327.6367
   1427.27844     413.8118     329.4218   1427.27844     413.8118     329.4218
   1427.26318     416.0985     331.7727   1427.26318     416.0985     331.7727
   1427.24792     419.4216     332.7805   1427.24792     419.4216     332.7805
   1427.23267     420.7026     334.9208   1427.23267     420.7026     334.9208
   1427.21741     422.9047     336.2797   1427.21741     422.9047     336.2797
   1427.20215     425.6637     338.7773   1427.20215     425.6637     338.7773
   1427.18689     428.5464     341.2764   1427.18689     428.5464     341.2764
   1427.17163     430.9094     343.1698   1427.17163     430.9094     343.1698
   1427.15637     433.2811     344.7627   1427.15637     433.2811     344.7627
   1427.14111     436.0404     346.8455   1427.14111     436.0404     346.8455
   1427.12585     438.2866     349.0852   1427.12585     438.2866     349.0852
   1427.11060     441.3172     350.4053   1427.11060     441.3172     350.4053
   1427.09534     443.9840     353.0575   1427.09534     443.9840     353.0575
   1427.08008     446.6179     354.5765   1427.08008     446.6179     354.5765
   1427.06482     449.2384     356.3291   1427.06482     449.2384     356.3291
   1427.04956     451.5936     359.6191   1427.04956     451.5936     359.6191
   1427.03430     454.3588     361.2110   1427.03430     454.3588     361.2110
   1427.01904     456.6441     363.2677   1427.01904     456.6441     363.2677
   1427.00378     460.2062     365.3325   1427.00378     460.2062     365.3325
   1426.98853     463.7113     367.9629   1426.98853     463.7113     367.9629
   1426.97327     465.2150     369.8112   1426.97327     465.2150     369.8112
   1426.95801     468.7440     371.6494   1426.95801     468.7440     371.6494
   1426.94275     472.5201     373.9582   1426.94275     472.5201     373.9582
   1426.92749     474.8203     376.5630   1426.92749     474.8203     376.5630
   1426.91223     478.5770     378.8019   1426.91223     478.5770     378.8019
   1426.89697     480.0675     380.7007   1426.89697     480.0675     380.7007
   1426.88171     483.1537     382.4537   1426.88171     483.1537     382.4537
   1426.86646     486.8624     384.9962   1426.86646     486.8624     384.9962
   1426.85120     489.5842     387.2530   1426.85120     489.5842     387.2530
   1426.83594     491.8298     389.6475   1426.83594     491.8298     389.6475
   1426.82068     494.9251     391.8332   1426.82068     494.9251     391.8332
   1426.80542     497.7780     393.8225   1426.80542     497.7780     393.8225
   1426.79016     501.2890     396.2207   1426.79016     501.2890     396.2207
   1426.77490     504.5631     398.6805   1426.77490     504.5631     398.6805
   1426.75964     507.9662     400.3568   1426.75964     507.9662     400.3568
   1426.74438     510.5374     403.4810   1426.74438     510.5374     403.4810
   1426.72913     512.6595     404.5820   1426.72913     512.6595     404.5820
   1426.71387     516.2247     407.2868   1426.71387     516.2247     407.2868
   1426.69861     519.2477     409.8138   1426.69861     519.2477     409.8138
   1426.68335     522.8932     412.0669   1426.68335     522.8932     412.0669
   1426.66809     525.6805     414.4360   1426.66809     525.6805     414.4360
   1426.65283     528.1465     416.5438   1426.65283     528.1465     416.5438
   1426.63757     531.4724     418.6331   1426.63757     531.4724     418.6331
   1426.62231     536.6863     422.5865   1426.62231     536.6863     422.5865
   1426.60706     537.6089     423.4868   1426.60706     537.6089     423.4868
   1426.59180     539.9938     424.9492   1426.59180     539.9938     424.9492
   1426.57654     542.6440     427.4673   1426.57654     542.6440     427.4673
   1426.56128     546.6593     430.3410   1426.56128     546.6593     430.3410
   1426.54602     548.5113     431.8316   1426.54602     548.5113     431.8316
   1426.53076     552.6782     433.8303   1426.53076     552.6782     433.8303
   1426.51550     554.9662     436.0012   1426.51550     554.9662     436.0012
   1426.50024     558.7734     438.9048   1426.50024     558.7734     438.9048
   1426.48499     560.6202     441.4399   1426.48499     560.6202     441.4399
   1426.46973     564.1852     443.9370   1426.46973     564.1852     443.9370
   1426.45447     567.3988     445.0095   1426.45447     567.3988     445.0095
   1426.43921     570.0985     447.0266   1426.43921     570.0985     447.0266
