#     FILENAME=!Skynet_57528_lach-cc-239_20655_21016.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-239_20655_21016
#     SRC_NAME=lach-cc-239
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:07:51.560
#        OBSID=20655
#      SCANNUM=21016
#          MJD=57528.7982
#          UTC=68960
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.1148
#           RA=07:41:46.76
#          DEC=-23:01:17.12
#      RA(hrs)=7.696300
#     DEC(deg)=-23.021400
#    AZIM(deg)=149.995
#    ELEV(deg)=22.365
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     297.6243     239.2930   1427.81250     297.6243     239.2930
   1427.79724     297.9401     239.4643   1427.79724     297.9401     239.4643
   1427.78198     298.5187     239.7795   1427.78198     298.5187     239.7795
   1427.76672     299.1148     240.3150   1427.76672     299.1148     240.3150
   1427.75146     300.0773     241.0907   1427.75146     300.0773     241.0907
   1427.73621     300.9521     241.7546   1427.73621     300.9521     241.7546
   1427.72095     301.7498     241.7459   1427.72095     301.7498     241.7459
   1427.70569     301.9573     242.6426   1427.70569     301.9573     242.6426
   1427.69043     302.9448     243.5150   1427.69043     302.9448     243.5150
   1427.67517     303.7996     243.7196   1427.67517     303.7996     243.7196
   1427.65991     304.7538     245.0121   1427.65991     304.7538     245.0121
   1427.64465     305.9142     245.7020   1427.64465     305.9142     245.7020
   1427.62939     307.1935     246.8369   1427.62939     307.1935     246.8369
   1427.61414     307.9638     247.3394   1427.61414     307.9638     247.3394
   1427.59888     309.3148     247.7401   1427.59888     309.3148     247.7401
   1427.58362     310.4731     249.4774   1427.58362     310.4731     249.4774
   1427.56836     311.2181     250.2200   1427.56836     311.2181     250.2200
   1427.55310     312.4301     251.1653   1427.55310     312.4301     251.1653
   1427.53784     313.6924     252.0031   1427.53784     313.6924     252.0031
   1427.52258     315.4196     253.1651   1427.52258     315.4196     253.1651
   1427.50732     315.7116     254.4310   1427.50732     315.7116     254.4310
   1427.49207     317.3640     255.7978   1427.49207     317.3640     255.7978
   1427.47681     318.8104     256.8773   1427.47681     318.8104     256.8773
   1427.46155     320.9951     258.0425   1427.46155     320.9951     258.0425
   1427.44629     322.1766     258.7990   1427.44629     322.1766     258.7990
   1427.43103     323.1882     259.9809   1427.43103     323.1882     259.9809
