#     FILENAME=!Skynet_57528_lach-hhg-102_20351_20909.cyb.fits
#     BASENAME=Skynet_57528_lach-hhg-102_20351_20909
#     SRC_NAME=lach-hhg-102
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T15:27:31.250
#        OBSID=20351
#      SCANNUM=20909
#          MJD=57528.6452
#          UTC=55740
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=22:11:33.79
#          DEC=56:13:39.58
#      RA(hrs)=22.190600
#     DEC(deg)=56.227800
#    AZIM(deg)=314.376
#    ELEV(deg)=48.406
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     372.6413     283.5817   1427.81250     372.6413     283.5817
   1427.79724     372.4351     284.9508   1427.79724     372.4351     284.9508
   1427.78198     373.7486     285.3884   1427.78198     373.7486     285.3884
   1427.76672     374.4517     286.7129   1427.76672     374.4517     286.7129
   1427.75146     375.5829     287.2007   1427.75146     375.5829     287.2007
   1427.73621     376.0253     288.0420   1427.73621     376.0253     288.0420
   1427.72095     377.1197     289.4943   1427.72095     377.1197     289.4943
   1427.70569     378.0895     290.2914   1427.70569     378.0895     290.2914
   1427.69043     379.3916     290.4848   1427.69043     379.3916     290.4848
   1427.67517     379.8564     291.8223   1427.67517     379.8564     291.8223
   1427.65991     382.0381     292.8623   1427.65991     382.0381     292.8623
   1427.64465     382.7156     293.7705   1427.64465     382.7156     293.7705
   1427.62939     383.6737     294.9709   1427.62939     383.6737     294.9709
   1427.61414     385.9254     296.4396   1427.61414     385.9254     296.4396
   1427.59888     386.2587     297.9634   1427.59888     386.2587     297.9634
   1427.58362     387.9488     298.6566   1427.58362     387.9488     298.6566
   1427.56836     390.2914     299.8813   1427.56836     390.2914     299.8813
   1427.55310     392.0355     301.2353   1427.55310     392.0355     301.2353
   1427.53784     392.6652     302.8606   1427.53784     392.6652     302.8606
   1427.52258     394.7827     304.4019   1427.52258     394.7827     304.4019
   1427.50732     396.3423     305.4739   1427.50732     396.3423     305.4739
   1427.49207     398.5536     307.0081   1427.49207     398.5536     307.0081
   1427.47681     399.3390     308.0429   1427.47681     399.3390     308.0429
   1427.46155     401.7598     309.4416   1427.46155     401.7598     309.4416
   1427.44629     404.3678     311.3415   1427.44629     404.3678     311.3415
   1427.43103     405.5312     313.3980   1427.43103     405.5312     313.3980
   1427.41577     407.8481     313.8726   1427.41577     407.8481     313.8726
   1427.40051     409.3976     316.1100   1427.40051     409.3976     316.1100
   1427.38525     411.4575     317.7964   1427.38525     411.4575     317.7964
   1427.37000     413.7474     319.6635   1427.37000     413.7474     319.6635
   1427.35474     415.6730     320.7604   1427.35474     415.6730     320.7604
   1427.33948     418.5355     323.2385   1427.33948     418.5355     323.2385
   1427.32422     420.3714     325.1390   1427.32422     420.3714     325.1390
   1427.30896     422.5493     326.0341   1427.30896     422.5493     326.0341
   1427.29370     425.0579     328.1864   1427.29370     425.0579     328.1864
   1427.27844     426.9812     329.9356   1427.27844     426.9812     329.9356
   1427.26318     429.0001     331.8416   1427.26318     429.0001     331.8416
   1427.24792     432.7333     333.7703   1427.24792     432.7333     333.7703
   1427.23267     434.9425     335.4533   1427.23267     434.9425     335.4533
   1427.21741     436.9065     338.0193   1427.21741     436.9065     338.0193
   1427.20215     440.3103     339.4801   1427.20215     440.3103     339.4801
   1427.18689     442.4394     341.7955   1427.18689     442.4394     341.7955
   1427.17163     445.0773     343.7493   1427.17163     445.0773     343.7493
   1427.15637     447.9591     345.9149   1427.15637     447.9591     345.9149
   1427.14111     450.3630     347.5995   1427.14111     450.3630     347.5995
   1427.12585     452.8131     349.3210   1427.12585     452.8131     349.3210
   1427.11060     455.1343     351.4983   1427.11060     455.1343     351.4983
   1427.09534     458.8162     353.1446   1427.09534     458.8162     353.1446
   1427.08008     461.2954     355.9635   1427.08008     461.2954     355.9635
   1427.06482     463.4530     357.6058   1427.06482     463.4530     357.6058
   1427.04956     465.7681     359.5242   1427.04956     465.7681     359.5242
   1427.03430     469.2042     361.6942   1427.03430     469.2042     361.6942
   1427.01904     472.2679     364.1917   1427.01904     472.2679     364.1917
   1427.00378     475.4573     365.7552   1427.00378     475.4573     365.7552
   1426.98853     477.5255     368.2483   1426.98853     477.5255     368.2483
   1426.97327     481.0787     370.2812   1426.97327     481.0787     370.2812
   1426.95801     483.3698     371.6437   1426.95801     483.3698     371.6437
   1426.94275     486.4083     375.2387   1426.94275     486.4083     375.2387
   1426.92749     489.7556     376.3135   1426.92749     489.7556     376.3135
   1426.91223     492.3416     378.2871   1426.91223     492.3416     378.2871
   1426.89697     495.6029     381.3493   1426.89697     495.6029     381.3493
   1426.88171     498.9543     382.6860   1426.88171     498.9543     382.6860
   1426.86646     501.6745     385.5247   1426.86646     501.6745     385.5247
   1426.85120     503.8121     387.3831   1426.85120     503.8121     387.3831
   1426.83594     508.0395     390.1713   1426.83594     508.0395     390.1713
   1426.82068     511.0442     392.5086   1426.82068     511.0442     392.5086
   1426.80542     513.5765     394.3406   1426.80542     513.5765     394.3406
   1426.79016     516.6998     396.4808   1426.79016     516.6998     396.4808
   1426.77490     519.6019     399.5094   1426.77490     519.6019     399.5094
   1426.75964     522.0145     401.6487   1426.75964     522.0145     401.6487
   1426.74438     525.6333     403.5221   1426.74438     525.6333     403.5221
   1426.72913     529.0287     405.0881   1426.72913     529.0287     405.0881
   1426.71387     532.2376     407.5774   1426.71387     532.2376     407.5774
   1426.69861     535.3452     409.8239   1426.69861     535.3452     409.8239
   1426.68335     538.0221     411.7119   1426.68335     538.0221     411.7119
   1426.66809     541.7379     414.3482   1426.66809     541.7379     414.3482
   1426.65283     544.4069     416.8969   1426.65283     544.4069     416.8969
   1426.63757     547.7761     418.2166   1426.63757     547.7761     418.2166
