#     FILENAME=!Skynet_57528_lach-cc-241_20657_21014.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-241_20657_21014
#     SRC_NAME=lach-cc-241
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:03:53.430
#        OBSID=20657
#      SCANNUM=21014
#          MJD=57528.7954
#          UTC=68722
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0489
#           RA=07:46:04.00
#          DEC=-24:45:24.60
#      RA(hrs)=7.767800
#     DEC(deg)=-24.756800
#    AZIM(deg)=148.966
#    ELEV(deg)=19.991
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     303.7725     244.1349   1427.81250     303.7725     244.1349
   1427.79724     304.9718     243.9199   1427.79724     304.9718     243.9199
   1427.78198     305.3108     244.6770   1427.78198     305.3108     244.6770
   1427.76672     305.8965     244.5627   1427.76672     305.8965     244.5627
   1427.75146     306.8315     245.5045   1427.75146     306.8315     245.5045
   1427.73621     307.4395     246.0948   1427.73621     307.4395     246.0948
   1427.72095     307.8627     246.8787   1427.72095     307.8627     246.8787
   1427.70569     308.2437     247.5886   1427.70569     308.2437     247.5886
   1427.69043     309.4395     247.7770   1427.69043     309.4395     247.7770
   1427.67517     310.0464     248.5359   1427.67517     310.0464     248.5359
   1427.65991     311.3000     249.4769   1427.65991     311.3000     249.4769
   1427.64465     312.2453     250.1966   1427.64465     312.2453     250.1966
   1427.62939     313.3576     250.7713   1427.62939     313.3576     250.7713
   1427.61414     313.5591     251.7818   1427.61414     313.5591     251.7818
   1427.59888     314.7229     252.5919   1427.59888     314.7229     252.5919
   1427.58362     316.3851     253.8434   1427.58362     316.3851     253.8434
   1427.56836     317.1907     253.9672   1427.56836     317.1907     253.9672
   1427.55310     317.9043     255.0808   1427.55310     317.9043     255.0808
   1427.53784     319.8580     256.3566   1427.53784     319.8580     256.3566
   1427.52258     321.0813     257.5998   1427.52258     321.0813     257.5998
   1427.50732     322.3626     258.6238   1427.50732     322.3626     258.6238
   1427.49207     323.5644     259.3373   1427.49207     323.5644     259.3373
   1427.47681     324.5827     260.2340   1427.47681     324.5827     260.2340
   1427.46155     326.6236     262.0732   1427.46155     326.6236     262.0732
   1427.44629     327.5004     262.5226   1427.44629     327.5004     262.5226
   1427.43103     329.5647     263.9341   1427.43103     329.5647     263.9341
   1427.41577     330.5910     265.0720   1427.41577     330.5910     265.0720
   1427.40051     332.7046     266.5045   1427.40051     332.7046     266.5045
   1427.38525     333.3134     267.4592   1427.38525     333.3134     267.4592
   1427.37000     335.2891     269.2747   1427.37000     335.2891     269.2747
   1427.35474     337.4478     270.1604   1427.35474     337.4478     270.1604
   1427.33948     338.8499     271.2659   1427.33948     338.8499     271.2659
   1427.32422     340.6705     273.0037   1427.32422     340.6705     273.0037
   1427.30896     342.4902     274.4236   1427.30896     342.4902     274.4236
   1427.29370     344.3148     275.4802   1427.29370     344.3148     275.4802
   1427.27844     345.8621     277.0263   1427.27844     345.8621     277.0263
   1427.26318     347.5748     278.4033   1427.26318     347.5748     278.4033
   1427.24792     349.4025     280.2708   1427.24792     349.4025     280.2708
   1427.23267     350.9707     281.4326   1427.23267     350.9707     281.4326
   1427.21741     353.3987     282.8099   1427.21741     353.3987     282.8099
   1427.20215     355.0317     284.6478   1427.20215     355.0317     284.6478
   1427.18689     357.3236     286.0954   1427.18689     357.3236     286.0954
   1427.17163     359.2059     287.8983   1427.17163     359.2059     287.8983
   1427.15637     361.1862     289.2251   1427.15637     361.1862     289.2251
   1427.14111     363.4207     291.4785   1427.14111     363.4207     291.4785
   1427.12585     365.0944     292.6995   1427.12585     365.0944     292.6995
   1427.11060     367.5937     293.9698   1427.11060     367.5937     293.9698
   1427.09534     369.1962     296.0497   1427.09534     369.1962     296.0497
   1427.08008     371.8904     297.4196   1427.08008     371.8904     297.4196
