#     FILENAME=!Skynet_57533_lach-hhg-192-2_20790_21211.cyb.fits
#     BASENAME=Skynet_57533_lach-hhg-192-2_20790_21211
#     SRC_NAME=lach-hhg-192-2
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-25T18:39:52.180
#        OBSID=20790
#      SCANNUM=21211
#          MJD=57533.7787
#          UTC=67282
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=06:11:50.09
#          DEC=18:32:23.54
#      RA(hrs)=6.197200
#     DEC(deg)=18.539900
#    AZIM(deg)=154.808
#    ELEV(deg)=68.399
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     368.9533     267.8054   1427.81250     368.9533     267.8054
   1427.79724     369.5623     268.4236   1427.79724     369.5623     268.4236
   1427.78198     369.1610     269.3945   1427.78198     369.1610     269.3945
   1427.76672     369.7295     270.3257   1427.76672     369.7295     270.3257
   1427.75146     370.6337     271.8473   1427.75146     370.6337     271.8473
   1427.73621     371.7069     272.4312   1427.73621     371.7069     272.4312
   1427.72095     372.3179     273.1395   1427.72095     372.3179     273.1395
   1427.70569     373.4901     274.6359   1427.70569     373.4901     274.6359
   1427.69043     374.3788     275.4058   1427.69043     374.3788     275.4058
   1427.67517     375.0257     276.7482   1427.67517     375.0257     276.7482
   1427.65991     376.5464     277.8503   1427.65991     376.5464     277.8503
   1427.64465     377.7773     278.7672   1427.64465     377.7773     278.7672
   1427.62939     378.3872     279.9684   1427.62939     378.3872     279.9684
   1427.61414     379.7894     280.9361   1427.61414     379.7894     280.9361
   1427.59888     380.5634     283.3146   1427.59888     380.5634     283.3146
   1427.58362     381.7623     284.1616   1427.58362     381.7623     284.1616
   1427.56836     383.8517     284.8381   1427.56836     383.8517     284.8381
   1427.55310     385.4396     286.8525   1427.55310     385.4396     286.8525
   1427.53784     386.3358     287.9998   1427.53784     386.3358     287.9998
   1427.52258     387.8802     289.4546   1427.52258     387.8802     289.4546
