#     FILENAME=!Skynet_57528_lach-hhg-159_20521_20983.cyb.fits
#     BASENAME=Skynet_57528_lach-hhg-159_20521_20983
#     SRC_NAME=lach-hhg-159
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T17:55:54.430
#        OBSID=20521
#      SCANNUM=20983
#          MJD=57528.7482
#          UTC=64643
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.1368
#           RA=04:43:12.42
#          DEC=46:00:16.76
#      RA(hrs)=4.720100
#     DEC(deg)=46.004700
#    AZIM(deg)=15.610
#    ELEV(deg)=81.995
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     376.1449     341.1404   1427.81250     376.1449     341.1404
   1427.79724     376.1759     342.5718   1427.79724     376.1759     342.5718
   1427.78198     377.5950     344.3206   1427.78198     377.5950     344.3206
   1427.76672     378.2509     345.5903   1427.76672     378.2509     345.5903
   1427.75146     378.3492     347.7526   1427.75146     378.3492     347.7526
   1427.73621     378.8515     349.4863   1427.73621     378.8515     349.4863
   1427.72095     380.3307     351.4040   1427.72095     380.3307     351.4040
   1427.70569     380.6960     353.3346   1427.70569     380.6960     353.3346
   1427.69043     382.3173     355.1899   1427.69043     382.3173     355.1899
   1427.67517     382.8849     357.0697   1427.67517     382.8849     357.0697
   1427.65991     384.0203     358.8878   1427.65991     384.0203     358.8878
   1427.64465     385.6645     361.1171   1427.64465     385.6645     361.1171
   1427.62939     386.2385     363.0498   1427.62939     386.2385     363.0498
   1427.61414     387.8864     365.0927   1427.61414     387.8864     365.0927
   1427.59888     388.9574     367.1453   1427.59888     388.9574     367.1453
   1427.58362     390.6720     369.9718   1427.58362     390.6720     369.9718
   1427.56836     391.6691     371.7740   1427.56836     391.6691     371.7740
   1427.55310     393.1434     374.1607   1427.55310     393.1434     374.1607
