#     FILENAME=!Skynet_57528_lach-cc-224_20639_21034.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-224_20639_21034
#     SRC_NAME=lach-cc-224
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:44:19.560
#        OBSID=20639
#      SCANNUM=21034
#          MJD=57528.8235
#          UTC=71149
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=07:11:48.37
#          DEC=-09:50:13.58
#      RA(hrs)=7.196800
#     DEC(deg)=-9.837100
#    AZIM(deg)=162.603
#    ELEV(deg)=40.039
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     358.0717     273.2443   1427.81250     358.0717     273.2443
   1427.79724     358.4437     273.8479   1427.79724     358.4437     273.8479
   1427.78198     358.9915     274.4178   1427.78198     358.9915     274.4178
   1427.76672     359.3099     274.4405   1427.76672     359.3099     274.4405
   1427.75146     361.1001     275.6931   1427.75146     361.1001     275.6931
   1427.73621     361.5765     275.9957   1427.73621     361.5765     275.9957
   1427.72095     362.9731     276.6805   1427.72095     362.9731     276.6805
   1427.70569     363.4236     277.3622   1427.70569     363.4236     277.3622
   1427.69043     364.7898     277.7490   1427.69043     364.7898     277.7490
   1427.67517     365.8034     279.2364   1427.67517     365.8034     279.2364
   1427.65991     367.2860     279.4897   1427.65991     367.2860     279.4897
   1427.64465     367.9968     280.4771   1427.64465     367.9968     280.4771
   1427.62939     369.3348     281.1203   1427.62939     369.3348     281.1203
   1427.61414     370.1967     283.1664   1427.61414     370.1967     283.1664
   1427.59888     371.9717     284.0587   1427.59888     371.9717     284.0587
   1427.58362     373.1246     284.5659   1427.58362     373.1246     284.5659
   1427.56836     374.5972     285.5920   1427.56836     374.5972     285.5920
   1427.55310     375.7316     286.5600   1427.55310     375.7316     286.5600
