#     FILENAME=!Skynet_57528_lach-cc-74_20506_20920.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-74_20506_20920
#     SRC_NAME=lach-cc-74
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T15:49:41.750
#        OBSID=20506
#      SCANNUM=20920
#          MJD=57528.6606
#          UTC=57071
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=20:18:08.17
#          DEC=35:46:49.12
#      RA(hrs)=20.302300
#     DEC(deg)=35.780300
#    AZIM(deg)=299.743
#    ELEV(deg)=20.112
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     328.9926     276.2067   1427.81250     328.9926     276.2067
   1427.79724     330.4132     276.9151   1427.79724     330.4132     276.9151
   1427.78198     330.2677     277.4982   1427.78198     330.2677     277.4982
   1427.76672     331.1219     278.8773   1427.76672     331.1219     278.8773
   1427.75146     331.8790     279.2960   1427.75146     331.8790     279.2960
   1427.73621     332.7974     280.2613   1427.73621     332.7974     280.2613
   1427.72095     333.4210     280.6830   1427.72095     333.4210     280.6830
   1427.70569     334.8269     281.4585   1427.70569     334.8269     281.4585
   1427.69043     335.4415     282.4693   1427.69043     335.4415     282.4693
   1427.67517     336.0618     283.4450   1427.67517     336.0618     283.4450
   1427.65991     337.1695     284.1653   1427.65991     337.1695     284.1653
   1427.64465     337.5460     285.0331   1427.64465     337.5460     285.0331
   1427.62939     338.7440     286.1006   1427.62939     338.7440     286.1006
   1427.61414     339.9001     287.3159   1427.61414     339.9001     287.3159
   1427.59888     341.5953     288.4055   1427.59888     341.5953     288.4055
   1427.58362     342.2438     289.4717   1427.58362     342.2438     289.4717
   1427.56836     343.4817     290.5310   1427.56836     343.4817     290.5310
   1427.55310     345.7711     291.8372   1427.55310     345.7711     291.8372
   1427.53784     346.5899     293.2650   1427.53784     346.5899     293.2650
   1427.52258     348.2096     294.9428   1427.52258     348.2096     294.9428
   1427.50732     349.5931     296.2186   1427.50732     349.5931     296.2186
   1427.49207     350.8167     296.8848   1427.49207     350.8167     296.8848
   1427.47681     352.2421     298.7680   1427.47681     352.2421     298.7680
   1427.46155     353.8965     299.9431   1427.46155     353.8965     299.9431
   1427.44629     355.2236     301.2599   1427.44629     355.2236     301.2599
   1427.43103     356.9450     303.9240   1427.43103     356.9450     303.9240
   1427.41577     358.3724     304.9706   1427.41577     358.3724     304.9706
   1427.40051     360.6453     305.9875   1427.40051     360.6453     305.9875
   1427.38525     362.3326     307.6351   1427.38525     362.3326     307.6351
   1427.37000     363.8653     309.7458   1427.37000     363.8653     309.7458
   1427.35474     365.2936     311.7357   1427.35474     365.2936     311.7357
   1427.33948     367.5050     313.0836   1427.33948     367.5050     313.0836
   1427.32422     369.9443     315.1106   1427.32422     369.9443     315.1106
   1427.30896     370.8693     316.7215   1427.30896     370.8693     316.7215
   1427.29370     373.5490     318.3336   1427.29370     373.5490     318.3336
   1427.27844     375.0349     320.2882   1427.27844     375.0349     320.2882
   1427.26318     377.4272     321.7864   1427.26318     377.4272     321.7864
   1427.24792     379.1751     324.0483   1427.24792     379.1751     324.0483
   1427.23267     381.1121     325.6002   1427.23267     381.1121     325.6002
   1427.21741     383.8316     327.9250   1427.21741     383.8316     327.9250
   1427.20215     385.0693     329.6506   1427.20215     385.0693     329.6506
   1427.18689     388.0290     331.5565   1427.18689     388.0290     331.5565
   1427.17163     389.8915     333.4953   1427.17163     389.8915     333.4953
   1427.15637     393.1741     335.7677   1427.15637     393.1741     335.7677
   1427.14111     394.6070     337.8729   1427.14111     394.6070     337.8729
   1427.12585     396.5033     340.1071   1427.12585     396.5033     340.1071
   1427.11060     399.3014     341.7061   1427.11060     399.3014     341.7061
   1427.09534     401.6967     343.4939   1427.09534     401.6967     343.4939
   1427.08008     404.8943     346.6595   1427.08008     404.8943     346.6595
   1427.06482     406.7886     347.4632   1427.06482     406.7886     347.4632
   1427.04956     409.4557     350.1909   1427.04956     409.4557     350.1909
   1427.03430     411.2355     352.3495   1427.03430     411.2355     352.3495
   1427.01904     414.0987     354.9360   1427.01904     414.0987     354.9360
   1427.00378     415.8253     356.8429   1427.00378     415.8253     356.8429
   1426.98853     418.6165     359.0772   1426.98853     418.6165     359.0772
   1426.97327     420.6310     361.5057   1426.97327     420.6310     361.5057
   1426.95801     423.8289     363.5392   1426.95801     423.8289     363.5392
   1426.94275     426.1405     366.0899   1426.94275     426.1405     366.0899
   1426.92749     428.5393     368.1683   1426.92749     428.5393     368.1683
   1426.91223     431.5030     370.1123   1426.91223     431.5030     370.1123
   1426.89697     433.3922     371.9681   1426.89697     433.3922     371.9681
   1426.88171     436.2918     375.2445   1426.88171     436.2918     375.2445
   1426.86646     438.7409     376.8474   1426.86646     438.7409     376.8474
   1426.85120     441.6358     380.0273   1426.85120     441.6358     380.0273
   1426.83594     443.6213     381.0928   1426.83594     443.6213     381.0928
   1426.82068     446.5720     383.9173   1426.82068     446.5720     383.9173
   1426.80542     449.9247     385.8722   1426.80542     449.9247     385.8722
   1426.79016     453.0262     388.6580   1426.79016     453.0262     388.6580
   1426.77490     455.1696     390.1766   1426.77490     455.1696     390.1766
   1426.75964     457.4343     393.0175   1426.75964     457.4343     393.0175
   1426.74438     460.2729     395.2474   1426.74438     460.2729     395.2474
   1426.72913     462.1348     397.3139   1426.72913     462.1348     397.3139
   1426.71387     464.8518     399.7389   1426.71387     464.8518     399.7389
   1426.69861     468.4495     402.2680   1426.69861     468.4495     402.2680
   1426.68335     470.1414     404.4460   1426.68335     470.1414     404.4460
   1426.66809     473.0357     406.7013   1426.66809     473.0357     406.7013
   1426.65283     476.6269     408.9628   1426.65283     476.6269     408.9628
   1426.63757     479.7379     411.2057   1426.63757     479.7379     411.2057
   1426.62231     483.5971     413.9218   1426.62231     483.5971     413.9218
   1426.60706     483.8203     415.9951   1426.60706     483.8203     415.9951
   1426.59180     486.5787     417.7366   1426.59180     486.5787     417.7366
   1426.57654     489.3404     420.9223   1426.57654     489.3404     420.9223
   1426.56128     492.6976     422.5306   1426.56128     492.6976     422.5306
   1426.54602     495.3335     424.9741   1426.54602     495.3335     424.9741
   1426.53076     497.9333     426.9710   1426.53076     497.9333     426.9710
   1426.51550     499.8946     428.9518   1426.51550     499.8946     428.9518
   1426.50024     502.2176     431.2666   1426.50024     502.2176     431.2666
   1426.48499     505.0449     433.0141   1426.48499     505.0449     433.0141
   1426.46973     507.4586     435.3303   1426.46973     507.4586     435.3303
   1426.45447     511.0933     436.9603   1426.45447     511.0933     436.9603
   1426.43921     513.0726     439.6541   1426.43921     513.0726     439.6541
   1426.42395     515.3199     441.5162   1426.42395     515.3199     441.5162
   1426.40869     518.9709     444.7848   1426.40869     518.9709     444.7848
   1426.39343     520.7855     446.0121   1426.39343     520.7855     446.0121
   1426.37817     523.7200     448.6592   1426.37817     523.7200     448.6592
   1426.36292     525.5229     449.8679   1426.36292     525.5229     449.8679
   1426.34766     527.5642     451.6869   1426.34766     527.5642     451.6869
   1426.33240     530.6694     454.0228   1426.33240     530.6694     454.0228
   1426.31714     533.1252     457.1451   1426.31714     533.1252     457.1451
   1426.30188     536.4183     457.9226   1426.30188     536.4183     457.9226
   1426.28662     538.2111     460.0641   1426.28662     538.2111     460.0641
   1426.27136     540.5416     461.7558   1426.27136     540.5416     461.7558
   1426.25610     542.9431     464.5326   1426.25610     542.9431     464.5326
   1426.24084     545.3589     465.9828   1426.24084     545.3589     465.9828
   1426.22559     547.5412     467.1988   1426.22559     547.5412     467.1988
   1426.21033     550.6248     470.0120   1426.21033     550.6248     470.0120
   1426.19507     552.5568     472.5095   1426.19507     552.5568     472.5095
   1426.17981     553.9545     473.1352   1426.17981     553.9545     473.1352
