#     FILENAME=!Skynet_57528_lachhhg92_20322_20899.cyb.fits
#     BASENAME=Skynet_57528_lachhhg92_20322_20899
#     SRC_NAME=lachhhg92
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T15:07:47.750
#        OBSID=20322
#      SCANNUM=20899
#          MJD=57528.6315
#          UTC=54556
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=21:20:27.75
#          DEC=49:45:56.75
#      RA(hrs)=21.341000
#     DEC(deg)=49.765800
#    AZIM(deg)=305.850
#    ELEV(deg)=43.038
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     371.4416     291.2946   1427.81250     371.4416     291.2946
   1427.79724     372.4895     292.7633   1427.79724     372.4895     292.7633
   1427.78198     373.1780     293.4209   1427.78198     373.1780     293.4209
   1427.76672     373.8351     293.9217   1427.76672     373.8351     293.9217
   1427.75146     374.5257     294.7404   1427.75146     374.5257     294.7404
   1427.73621     375.0175     295.7552   1427.73621     375.0175     295.7552
   1427.72095     376.4211     296.4655   1427.72095     376.4211     296.4655
   1427.70569     377.2683     298.0566   1427.70569     377.2683     298.0566
   1427.69043     378.3291     298.7144   1427.69043     378.3291     298.7144
   1427.67517     379.4872     299.9891   1427.67517     379.4872     299.9891
   1427.65991     380.3089     301.1712   1427.65991     380.3089     301.1712
   1427.64465     381.1273     302.0638   1427.64465     381.1273     302.0638
   1427.62939     383.1707     303.1668   1427.62939     383.1707     303.1668
   1427.61414     384.1933     304.2607   1427.61414     384.1933     304.2607
   1427.59888     385.7732     305.3551   1427.59888     385.7732     305.3551
   1427.58362     386.7935     307.0584   1427.58362     386.7935     307.0584
   1427.56836     388.3194     308.1067   1427.56836     388.3194     308.1067
   1427.55310     390.0345     309.7492   1427.55310     390.0345     309.7492
   1427.53784     390.7325     310.7505   1427.53784     390.7325     310.7505
   1427.52258     393.2112     312.3338   1427.52258     393.2112     312.3338
   1427.50732     394.7684     313.8147   1427.50732     394.7684     313.8147
   1427.49207     396.2887     315.7985   1427.49207     396.2887     315.7985
   1427.47681     398.4067     316.5479   1427.47681     398.4067     316.5479
   1427.46155     400.5572     318.5409   1427.46155     400.5572     318.5409
   1427.44629     401.7141     320.1954   1427.44629     401.7141     320.1954
   1427.43103     403.6201     321.5728   1427.43103     403.6201     321.5728
   1427.41577     405.5617     323.2126   1427.41577     405.5617     323.2126
   1427.40051     407.2555     324.9435   1427.40051     407.2555     324.9435
   1427.38525     409.3294     326.3075   1427.38525     409.3294     326.3075
   1427.37000     412.1593     328.5838   1427.37000     412.1593     328.5838
   1427.35474     413.9975     330.0734   1427.35474     413.9975     330.0734
   1427.33948     416.4260     331.4595   1427.33948     416.4260     331.4595
