#     FILENAME=!Skynet_57528_lach-cc-205_20610_21054.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-205_20610_21054
#     SRC_NAME=lach-cc-205
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T20:24:52.500
#        OBSID=20610
#      SCANNUM=21054
#          MJD=57528.8516
#          UTC=73581
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=06:36:52.44
#          DEC=07:03:17.56
#      RA(hrs)=6.614600
#     DEC(deg)=7.054900
#    AZIM(deg)=190.555
#    ELEV(deg)=58.028
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     369.2454     270.5481   1427.81250     369.2454     270.5481
   1427.79724     369.4907     271.5445   1427.79724     369.4907     271.5445
   1427.78198     370.4567     272.6641   1427.78198     370.4567     272.6641
   1427.76672     370.7098     272.8509   1427.76672     370.7098     272.8509
   1427.75146     371.4414     273.6835   1427.75146     371.4414     273.6835
   1427.73621     372.5078     274.7555   1427.73621     372.5078     274.7555
   1427.72095     373.4370     275.7215   1427.72095     373.4370     275.7215
   1427.70569     374.2007     276.5959   1427.70569     374.2007     276.5959
   1427.69043     375.0181     277.5101   1427.69043     375.0181     277.5101
   1427.67517     376.3951     278.9436   1427.67517     376.3951     278.9436
   1427.65991     377.8036     279.4829   1427.65991     377.8036     279.4829
   1427.64465     378.9070     280.9157   1427.64465     378.9070     280.9157
   1427.62939     379.6901     282.0643   1427.62939     379.6901     282.0643
   1427.61414     381.2732     283.1111   1427.61414     381.2732     283.1111
   1427.59888     382.7471     284.5078   1427.59888     382.7471     284.5078
   1427.58362     383.8799     285.1804   1427.58362     383.8799     285.1804
   1427.56836     385.0228     286.7654   1427.56836     385.0228     286.7654
   1427.55310     386.1011     288.0838   1427.55310     386.1011     288.0838
   1427.53784     387.9236     289.4283   1427.53784     387.9236     289.4283
   1427.52258     388.6406     290.4302   1427.52258     388.6406     290.4302
   1427.50732     390.6288     291.7352   1427.50732     390.6288     291.7352
   1427.49207     392.6277     293.6769   1427.49207     392.6277     293.6769
   1427.47681     394.6894     294.9484   1427.47681     394.6894     294.9484
   1427.46155     396.3253     297.0841   1427.46155     396.3253     297.0841
   1427.44629     397.3757     297.8768   1427.44629     397.3757     297.8768
   1427.43103     399.5183     299.9281   1427.43103     399.5183     299.9281
   1427.41577     400.9925     301.7233   1427.41577     400.9925     301.7233
   1427.40051     402.9950     302.7775   1427.40051     402.9950     302.7775
   1427.38525     405.2277     304.4045   1427.38525     405.2277     304.4045
   1427.37000     407.4890     306.4706   1427.37000     407.4890     306.4706
   1427.35474     409.7434     308.4171   1427.35474     409.7434     308.4171
   1427.33948     410.9762     310.0481   1427.33948     410.9762     310.0481
   1427.32422     413.1517     311.6565   1427.32422     413.1517     311.6565
   1427.30896     416.0286     314.1004   1427.30896     416.0286     314.1004
   1427.29370     417.7721     315.2598   1427.29370     417.7721     315.2598
   1427.27844     419.8790     317.5649   1427.27844     419.8790     317.5649
   1427.26318     422.4398     320.0901   1427.26318     422.4398     320.0901
   1427.24792     424.2448     321.6609   1427.24792     424.2448     321.6609
   1427.23267     426.3514     323.2923   1427.23267     426.3514     323.2923
   1427.21741     429.4886     325.6461   1427.21741     429.4886     325.6461
   1427.20215     431.7051     328.0572   1427.20215     431.7051     328.0572
   1427.18689     433.6197     330.0173   1427.18689     433.6197     330.0173
   1427.17163     435.8562     332.4930   1427.17163     435.8562     332.4930
   1427.15637     438.6285     334.0146   1427.15637     438.6285     334.0146
   1427.14111     441.3571     336.1567   1427.14111     441.3571     336.1567
   1427.12585     444.3160     338.2166   1427.12585     444.3160     338.2166
   1427.11060     446.0869     340.7240   1427.11060     446.0869     340.7240
   1427.09534     449.3463     342.6938   1427.09534     449.3463     342.6938
   1427.08008     451.3069     345.0133   1427.08008     451.3069     345.0133
   1427.06482     454.1505     347.9737   1427.06482     454.1505     347.9737
   1427.04956     456.8438     349.7414   1427.04956     456.8438     349.7414
   1427.03430     459.8646     352.0622   1427.03430     459.8646     352.0622
   1427.01904     462.4810     354.4527   1427.01904     462.4810     354.4527
   1427.00378     465.1342     356.4321   1427.00378     465.1342     356.4321
   1426.98853     467.9805     358.7863   1426.98853     467.9805     358.7863
   1426.97327     470.5773     361.1922   1426.97327     470.5773     361.1922
   1426.95801     473.1926     364.3069   1426.95801     473.1926     364.3069
   1426.94275     477.1999     366.4526   1426.94275     477.1999     366.4526
   1426.92749     478.2178     368.4083   1426.92749     478.2178     368.4083
   1426.91223     481.7136     370.3786   1426.91223     481.7136     370.3786
   1426.89697     486.0268     374.3408   1426.89697     486.0268     374.3408
   1426.88171     487.8131     376.3162   1426.88171     487.8131     376.3162
   1426.86646     490.6802     378.4990   1426.86646     490.6802     378.4990
   1426.85120     493.8794     381.1657   1426.85120     493.8794     381.1657
   1426.83594     496.4401     383.2850   1426.83594     496.4401     383.2850
   1426.82068     499.6197     386.1529   1426.82068     499.6197     386.1529
   1426.80542     502.7197     388.4137   1426.80542     502.7197     388.4137
   1426.79016     505.4437     391.7240   1426.79016     505.4437     391.7240
   1426.77490     508.6389     393.5409   1426.77490     508.6389     393.5409
   1426.75964     511.6912     396.4062   1426.75964     511.6912     396.4062
   1426.74438     514.8954     398.8224   1426.74438     514.8954     398.8224
   1426.72913     516.9478     401.2001   1426.72913     516.9478     401.2001
   1426.71387     521.2161     403.6711   1426.71387     521.2161     403.6711
   1426.69861     523.0717     406.9523   1426.69861     523.0717     406.9523
   1426.68335     525.5402     409.1946   1426.68335     525.5402     409.1946
   1426.66809     529.7415     412.3134   1426.66809     529.7415     412.3134
   1426.65283     532.5914     414.8121   1426.65283     532.5914     414.8121
   1426.63757     534.8797     417.8318   1426.63757     534.8797     417.8318
   1426.62231     538.8010     427.2276   1426.62231     538.8010     427.2276
   1426.60706     540.5408     422.1261   1426.60706     540.5408     422.1261
   1426.59180     544.2177     425.0325   1426.59180     544.2177     425.0325
   1426.57654     547.6315     426.9538   1426.57654     547.6315     426.9538
   1426.56128     551.0167     430.3318   1426.56128     551.0167     430.3318
   1426.54602     553.4535     433.4348   1426.54602     553.4535     433.4348
   1426.53076     556.1197     435.2281   1426.53076     556.1197     435.2281
   1426.51550     558.9045     438.2014   1426.51550     558.9045     438.2014
   1426.50024     561.6238     440.4520   1426.50024     561.6238     440.4520
   1426.48499     565.1124     443.4641   1426.48499     565.1124     443.4641
   1426.46973     568.3345     445.5513   1426.46973     568.3345     445.5513
   1426.45447     570.2712     448.2781   1426.45447     570.2712     448.2781
   1426.43921     573.1575     450.3767   1426.43921     573.1575     450.3767
   1426.42395     577.5582     453.1483   1426.42395     577.5582     453.1483
   1426.40869     579.7985     456.2959   1426.40869     579.7985     456.2959
   1426.39343     582.1694     457.8715   1426.39343     582.1694     457.8715
   1426.37817     585.4470     461.5895   1426.37817     585.4470     461.5895
   1426.36292     587.5339     463.7332   1426.36292     587.5339     463.7332
   1426.34766     591.5959     466.3312   1426.34766     591.5959     466.3312
   1426.33240     593.0500     469.3987   1426.33240     593.0500     469.3987
   1426.31714     596.8691     470.8758   1426.31714     596.8691     470.8758
   1426.30188     599.2695     473.6894   1426.30188     599.2695     473.6894
   1426.28662     602.6129     476.4558   1426.28662     602.6129     476.4558
   1426.27136     605.4152     478.5378   1426.27136     605.4152     478.5378
   1426.25610     608.0984     481.5583   1426.25610     608.0984     481.5583
   1426.24084     609.3640     483.6532   1426.24084     609.3640     483.6532
   1426.22559     612.0458     486.6240   1426.22559     612.0458     486.6240
