#     FILENAME=!Skynet_57528_lach-cc-244_20660_21030.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-244_20660_21030
#     SRC_NAME=lach-cc-244
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:36:12.870
#        OBSID=20660
#      SCANNUM=21030
#          MJD=57528.8179
#          UTC=70662
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=07:52:56.85
#          DEC=-27:20:21.89
#      RA(hrs)=7.882500
#     DEC(deg)=-27.339400
#    AZIM(deg)=155.663
#    ELEV(deg)=19.903
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     300.3812     243.3106   1427.81250     300.3812     243.3106
   1427.79724     300.7461     243.7350   1427.79724     300.7461     243.7350
   1427.78198     301.3333     243.8311   1427.78198     301.3333     243.8311
   1427.76672     302.0752     244.0665   1427.76672     302.0752     244.0665
   1427.75146     302.7487     244.6461   1427.75146     302.7487     244.6461
   1427.73621     303.7570     244.8547   1427.73621     303.7570     244.8547
   1427.72095     304.4755     245.4211   1427.72095     304.4755     245.4211
   1427.70569     304.7159     246.4125   1427.70569     304.7159     246.4125
   1427.69043     305.8441     246.8607   1427.69043     305.8441     246.8607
   1427.67517     306.4553     247.6947   1427.67517     306.4553     247.6947
   1427.65991     307.6096     248.5504   1427.65991     307.6096     248.5504
   1427.64465     308.5225     249.5188   1427.64465     308.5225     249.5188
   1427.62939     309.5126     249.8688   1427.62939     309.5126     249.8688
   1427.61414     310.3328     250.7382   1427.61414     310.3328     250.7382
   1427.59888     311.5243     251.4004   1427.59888     311.5243     251.4004
   1427.58362     312.1791     252.5140   1427.58362     312.1791     252.5140
   1427.56836     314.1606     253.3670   1427.56836     314.1606     253.3670
   1427.55310     315.0155     254.5089   1427.55310     315.0155     254.5089
   1427.53784     316.6106     255.3605   1427.53784     316.6106     255.3605
   1427.52258     317.8088     256.2707   1427.52258     317.8088     256.2707
   1427.50732     318.8707     257.1515   1427.50732     318.8707     257.1515
   1427.49207     320.3038     258.2017   1427.49207     320.3038     258.2017
   1427.47681     321.7588     259.5923   1427.47681     321.7588     259.5923
   1427.46155     324.1086     260.6906   1427.46155     324.1086     260.6906
   1427.44629     325.1087     261.6573   1427.44629     325.1087     261.6573
   1427.43103     326.1473     262.7632   1427.43103     326.1473     262.7632
   1427.41577     327.7183     264.3569   1427.41577     327.7183     264.3569
   1427.40051     329.0664     265.6577   1427.40051     329.0664     265.6577
   1427.38525     330.7223     266.7109   1427.38525     330.7223     266.7109
   1427.37000     332.4966     268.2979   1427.37000     332.4966     268.2979
   1427.35474     334.1175     269.1446   1427.35474     334.1175     269.1446
   1427.33948     335.7845     270.5773   1427.33948     335.7845     270.5773
   1427.32422     337.9384     272.3036   1427.32422     337.9384     272.3036
   1427.30896     338.7653     273.5732   1427.30896     338.7653     273.5732
   1427.29370     340.6083     274.3970   1427.29370     340.6083     274.3970
   1427.27844     343.4490     276.3625   1427.27844     343.4490     276.3625
   1427.26318     344.7849     278.0313   1427.26318     344.7849     278.0313
   1427.24792     347.0233     279.1524   1427.24792     347.0233     279.1524
   1427.23267     348.5243     280.9914   1427.23267     348.5243     280.9914
   1427.21741     350.0914     282.3078   1427.21741     350.0914     282.3078
   1427.20215     352.3862     283.9099   1427.20215     352.3862     283.9099
   1427.18689     354.0957     285.4905   1427.18689     354.0957     285.4905
   1427.17163     356.6351     287.1322   1427.17163     356.6351     287.1322
