#     FILENAME=!Skynet_57533_lach-hhg-198-2_20805_21205.cyb.fits
#     BASENAME=Skynet_57533_lach-hhg-198-2_20805_21205
#     SRC_NAME=lach-hhg-198-2
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-25T18:27:45.870
#        OBSID=20805
#      SCANNUM=21205
#          MJD=57533.7703
#          UTC=66555
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=06:23:39.17
#          DEC=13:15:21.35
#      RA(hrs)=6.394200
#     DEC(deg)=13.255900
#    AZIM(deg)=147.115
#    ELEV(deg)=61.268
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     362.5891     256.3173   1427.81250     362.5891     256.3173
   1427.79724     363.2939     256.5748   1427.79724     363.2939     256.5748
   1427.78198     363.9498     257.7614   1427.78198     363.9498     257.7614
   1427.76672     364.5878     259.1697   1427.76672     364.5878     259.1697
   1427.75146     365.3029     260.2004   1427.75146     365.3029     260.2004
   1427.73621     366.2383     260.7948   1427.73621     366.2383     260.7948
   1427.72095     367.3249     262.3033   1427.72095     367.3249     262.3033
   1427.70569     368.0661     263.6204   1427.70569     368.0661     263.6204
   1427.69043     368.5957     264.7029   1427.69043     368.5957     264.7029
   1427.67517     370.0411     265.1932   1427.67517     370.0411     265.1932
   1427.65991     371.5113     266.5172   1427.65991     371.5113     266.5172
   1427.64465     372.1091     268.2675   1427.64465     372.1091     268.2675
   1427.62939     374.0630     269.5609   1427.62939     374.0630     269.5609
   1427.61414     374.5570     270.7592   1427.61414     374.5570     270.7592
   1427.59888     376.0400     272.1535   1427.59888     376.0400     272.1535
   1427.58362     377.6204     273.6783   1427.58362     377.6204     273.6783
   1427.56836     379.0234     275.1527   1427.56836     379.0234     275.1527
   1427.55310     380.5335     275.9571   1427.55310     380.5335     275.9571
