#     FILENAME=!Skynet_57528_lach-cc-240_20656_21015.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-240_20656_21015
#     SRC_NAME=lach-cc-240
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:05:52.750
#        OBSID=20656
#      SCANNUM=21015
#          MJD=57528.7968
#          UTC=68841
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=07:43:57.37
#          DEC=-23:53:19.66
#      RA(hrs)=7.732600
#     DEC(deg)=-23.888800
#    AZIM(deg)=149.462
#    ELEV(deg)=21.177
#     IFattens=11.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     384.0800     242.8242   1427.81250     384.0800     242.8242
   1427.79724     384.9048     243.6125   1427.79724     384.9048     243.6125
   1427.78198     385.2226     243.6512   1427.78198     385.2226     243.6512
   1427.76672     386.0380     244.1680   1427.76672     386.0380     244.1680
   1427.75146     387.1322     244.6006   1427.75146     387.1322     244.6006
   1427.73621     388.1698     245.0036   1427.73621     388.1698     245.0036
   1427.72095     389.2689     245.7748   1427.72095     389.2689     245.7748
   1427.70569     390.0175     246.5946   1427.70569     390.0175     246.5946
   1427.69043     390.7611     247.3997   1427.69043     390.7611     247.3997
   1427.67517     391.8491     247.7989   1427.67517     391.8491     247.7989
   1427.65991     393.1658     248.9837   1427.65991     393.1658     248.9837
   1427.64465     394.5950     249.8101   1427.64465     394.5950     249.8101
   1427.62939     395.9192     250.9276   1427.62939     395.9192     250.9276
   1427.61414     397.7328     251.5193   1427.61414     397.7328     251.5193
   1427.59888     398.5179     252.5579   1427.59888     398.5179     252.5579
   1427.58362     399.1170     253.6725   1427.58362     399.1170     253.6725
   1427.56836     401.6281     254.4580   1427.56836     401.6281     254.4580
   1427.55310     403.1999     255.1666   1427.55310     403.1999     255.1666
   1427.53784     404.3324     256.5911   1427.53784     404.3324     256.5911
   1427.52258     406.0804     257.6285   1427.52258     406.0804     257.6285
   1427.50732     408.2516     258.2336   1427.50732     408.2516     258.2336
   1427.49207     410.2085     259.7853   1427.49207     410.2085     259.7853
   1427.47681     411.6397     261.1775   1427.47681     411.6397     261.1775
   1427.46155     413.4441     262.4276   1427.46155     413.4441     262.4276
   1427.44629     415.9664     263.2815   1427.44629     415.9664     263.2815
   1427.43103     417.8499     264.9933   1427.43103     417.8499     264.9933
   1427.41577     418.9937     266.2004   1427.41577     418.9937     266.2004
   1427.40051     421.6299     267.6307   1427.40051     421.6299     267.6307
   1427.38525     423.3576     268.9677   1427.38525     423.3576     268.9677
   1427.37000     425.1579     270.1827   1427.37000     425.1579     270.1827
   1427.35474     427.4187     271.8654   1427.35474     427.4187     271.8654
   1427.33948     429.6879     273.3596   1427.33948     429.6879     273.3596
   1427.32422     432.1175     274.7176   1427.32422     432.1175     274.7176
   1427.30896     434.6967     276.0801   1427.30896     434.6967     276.0801
   1427.29370     436.7841     277.6509   1427.29370     436.7841     277.6509
   1427.27844     438.9286     279.4749   1427.27844     438.9286     279.4749
   1427.26318     440.4572     280.9339   1427.26318     440.4572     280.9339
   1427.24792     443.8423     282.7053   1427.24792     443.8423     282.7053
   1427.23267     446.2038     284.0443   1427.23267     446.2038     284.0443
   1427.21741     448.1927     286.2104   1427.21741     448.1927     286.2104
   1427.20215     450.4692     287.7058   1427.20215     450.4692     287.7058
   1427.18689     453.6927     289.3974   1427.18689     453.6927     289.3974
   1427.17163     456.1023     291.2663   1427.17163     456.1023     291.2663
   1427.15637     458.3417     292.5891   1427.15637     458.3417     292.5891
   1427.14111     461.7972     294.5173   1427.14111     461.7972     294.5173
   1427.12585     464.0017     296.1103   1427.12585     464.0017     296.1103
   1427.11060     467.2058     298.2338   1427.11060     467.2058     298.2338
   1427.09534     468.8884     299.6653   1427.09534     468.8884     299.6653
