#     FILENAME=!Skynet_57528_lach-cc-225_20640_21033.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-225_20640_21033
#     SRC_NAME=lach-cc-225
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:42:19.680
#        OBSID=20640
#      SCANNUM=21033
#          MJD=57528.8221
#          UTC=71029
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=07:13:41.40
#          DEC=-10:43:23.19
#      RA(hrs)=7.228200
#     DEC(deg)=-10.723100
#    AZIM(deg)=161.672
#    ELEV(deg)=38.951
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     358.3233     275.3880   1427.81250     358.3233     275.3880
   1427.79724     358.9750     276.1547   1427.79724     358.9750     276.1547
   1427.78198     359.0589     276.6427   1427.78198     359.0589     276.6427
   1427.76672     360.4091     277.0920   1427.76672     360.4091     277.0920
   1427.75146     361.5163     277.7156   1427.75146     361.5163     277.7156
   1427.73621     362.6427     278.6989   1427.73621     362.6427     278.6989
   1427.72095     363.0989     279.1852   1427.72095     363.0989     279.1852
   1427.70569     364.4785     279.9316   1427.70569     364.4785     279.9316
   1427.69043     364.8888     280.5618   1427.69043     364.8888     280.5618
   1427.67517     365.9148     281.6095   1427.67517     365.9148     281.6095
   1427.65991     367.3408     282.0268   1427.65991     367.3408     282.0268
   1427.64465     368.5689     282.6782   1427.64465     368.5689     282.6782
   1427.62939     369.9229     284.1775   1427.62939     369.9229     284.1775
   1427.61414     371.1178     284.7345   1427.61414     371.1178     284.7345
   1427.59888     372.5192     286.6988   1427.59888     372.5192     286.6988
   1427.58362     373.5264     287.3246   1427.58362     373.5264     287.3246
   1427.56836     375.5825     287.6467   1427.56836     375.5825     287.6467
   1427.55310     376.9041     288.9420   1427.55310     376.9041     288.9420
   1427.53784     378.6658     290.5670   1427.53784     378.6658     290.5670
   1427.52258     379.5703     291.2858   1427.52258     379.5703     291.2858
   1427.50732     382.2980     292.4753   1427.50732     382.2980     292.4753
   1427.49207     383.4863     293.3121   1427.49207     383.4863     293.3121
   1427.47681     384.8903     295.4745   1427.47681     384.8903     295.4745
   1427.46155     386.7385     296.1331   1427.46155     386.7385     296.1331
   1427.44629     389.1929     297.3863   1427.44629     389.1929     297.3863
   1427.43103     390.4211     299.0118   1427.43103     390.4211     299.0118
   1427.41577     392.2976     300.7224   1427.41577     392.2976     300.7224
   1427.40051     394.1665     301.5704   1427.40051     394.1665     301.5704
