#     FILENAME=!Skynet_57528_lach-cc-235_20651_21021.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-235_20651_21021
#     SRC_NAME=lach-cc-235
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:17:55.250
#        OBSID=20651
#      SCANNUM=21021
#          MJD=57528.8052
#          UTC=69565
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=07:33:22.80
#          DEC=-19:32:00.35
#      RA(hrs)=7.556300
#     DEC(deg)=-19.533400
#    AZIM(deg)=152.823
#    ELEV(deg)=27.270
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     367.6117     287.8457   1427.81250     367.6117     287.8457
   1427.79724     368.6705     288.1156   1427.79724     368.6705     288.1156
   1427.78198     368.9702     288.8551   1427.78198     368.9702     288.8551
   1427.76672     370.0763     289.6783   1427.76672     370.0763     289.6783
   1427.75146     370.4978     290.2333   1427.75146     370.4978     290.2333
   1427.73621     371.3277     290.6365   1427.73621     371.3277     290.6365
   1427.72095     373.2585     291.6604   1427.72095     373.2585     291.6604
   1427.70569     373.5983     292.0340   1427.70569     373.5983     292.0340
   1427.69043     374.5840     292.6520   1427.69043     374.5840     292.6520
   1427.67517     375.4465     293.4153   1427.67517     375.4465     293.4153
   1427.65991     376.6617     294.5121   1427.65991     376.6617     294.5121
   1427.64465     377.8189     295.3558   1427.64465     377.8189     295.3558
   1427.62939     379.7540     296.6637   1427.62939     379.7540     296.6637
   1427.61414     380.4065     297.2127   1427.61414     380.4065     297.2127
   1427.59888     381.0320     298.4650   1427.59888     381.0320     298.4650
   1427.58362     383.2175     299.1864   1427.58362     383.2175     299.1864
   1427.56836     384.9622     300.4419   1427.56836     384.9622     300.4419
   1427.55310     386.4664     301.5051   1427.55310     386.4664     301.5051
   1427.53784     388.0134     302.9069   1427.53784     388.0134     302.9069
   1427.52258     389.4052     303.7736   1427.52258     389.4052     303.7736
   1427.50732     390.7860     305.1139   1427.50732     390.7860     305.1139
   1427.49207     392.3028     306.4665   1427.49207     392.3028     306.4665
   1427.47681     394.3288     307.7702   1427.47681     394.3288     307.7702
   1427.46155     396.2220     309.2735   1427.46155     396.2220     309.2735
   1427.44629     397.8205     310.7606   1427.44629     397.8205     310.7606
   1427.43103     400.1732     311.8746   1427.43103     400.1732     311.8746
   1427.41577     401.8750     313.7173   1427.41577     401.8750     313.7173
   1427.40051     403.8555     315.2153   1427.40051     403.8555     315.2153
   1427.38525     405.8840     316.4197   1427.38525     405.8840     316.4197
   1427.37000     407.3046     318.1989   1427.37000     407.3046     318.1989
   1427.35474     409.4246     319.7569   1427.35474     409.4246     319.7569
   1427.33948     412.2515     321.0372   1427.33948     412.2515     321.0372
   1427.32422     414.2567     322.2369   1427.32422     414.2567     322.2369
   1427.30896     416.9035     324.8969   1427.30896     416.9035     324.8969
   1427.29370     418.2013     326.3801   1427.29370     418.2013     326.3801
   1427.27844     420.1854     327.5377   1427.27844     420.1854     327.5377
   1427.26318     423.3690     330.0572   1427.26318     423.3690     330.0572
   1427.24792     425.8973     331.9137   1427.24792     425.8973     331.9137
   1427.23267     427.5483     333.1882   1427.23267     427.5483     333.1882
   1427.21741     429.6724     335.6056   1427.21741     429.6724     335.6056
   1427.20215     432.1745     337.1745   1427.20215     432.1745     337.1745
   1427.18689     434.5504     339.4020   1427.18689     434.5504     339.4020
   1427.17163     438.0876     341.2270   1427.17163     438.0876     341.2270
   1427.15637     439.7805     343.0551   1427.15637     439.7805     343.0551
   1427.14111     443.1061     345.0255   1427.14111     443.1061     345.0255
   1427.12585     445.1820     347.2650   1427.12585     445.1820     347.2650
   1427.11060     448.2289     349.3639   1427.11060     448.2289     349.3639
   1427.09534     451.0893     351.2446   1427.09534     451.0893     351.2446
   1427.08008     452.9020     353.1979   1427.08008     452.9020     353.1979
   1427.06482     455.5938     355.0547   1427.06482     455.5938     355.0547
   1427.04956     458.6847     357.7390   1427.04956     458.6847     357.7390
   1427.03430     461.3814     359.9404   1427.03430     461.3814     359.9404
   1427.01904     463.8286     362.0702   1427.01904     463.8286     362.0702
   1427.00378     466.5919     363.7489   1427.00378     466.5919     363.7489
   1426.98853     469.6747     366.2797   1426.98853     469.6747     366.2797
   1426.97327     472.6867     368.4007   1426.97327     472.6867     368.4007
   1426.95801     474.7109     370.8462   1426.95801     474.7109     370.8462
   1426.94275     477.8175     373.3312   1426.94275     477.8175     373.3312
   1426.92749     480.1306     375.9445   1426.92749     480.1306     375.9445
   1426.91223     483.2029     377.4604   1426.91223     483.2029     377.4604
   1426.89697     486.6711     379.8326   1426.89697     486.6711     379.8326
   1426.88171     489.9845     382.8840   1426.88171     489.9845     382.8840
   1426.86646     492.6544     385.5038   1426.86646     492.6544     385.5038
   1426.85120     495.6451     387.4919   1426.85120     495.6451     387.4919
   1426.83594     497.6419     389.1005   1426.83594     497.6419     389.1005
   1426.82068     501.3167     391.6691   1426.82068     501.3167     391.6691
   1426.80542     504.1776     394.3482   1426.80542     504.1776     394.3482
   1426.79016     507.6381     397.0270   1426.79016     507.6381     397.0270
   1426.77490     509.3675     398.7701   1426.77490     509.3675     398.7701
   1426.75964     512.3267     401.5662   1426.75964     512.3267     401.5662
   1426.74438     516.2702     404.5033   1426.74438     516.2702     404.5033
   1426.72913     519.4794     405.7651   1426.72913     519.4794     405.7651
   1426.71387     522.1279     409.2239   1426.71387     522.1279     409.2239
   1426.69861     524.9788     411.5370   1426.69861     524.9788     411.5370
   1426.68335     527.7186     413.5863   1426.68335     527.7186     413.5863
   1426.66809     530.5024     416.4176   1426.66809     530.5024     416.4176
   1426.65283     533.7371     418.5665   1426.65283     533.7371     418.5665
   1426.63757     537.3214     421.2830   1426.63757     537.3214     421.2830
   1426.62231     544.2621     425.6640   1426.62231     544.2621     425.6640
   1426.60706     543.0119     425.9600   1426.60706     543.0119     425.9600
   1426.59180     545.6357     428.6713   1426.59180     545.6357     428.6713
   1426.57654     548.8506     430.8362   1426.57654     548.8506     430.8362
   1426.56128     552.2185     433.4370   1426.56128     552.2185     433.4370
   1426.54602     554.4592     435.9385   1426.54602     554.4592     435.9385
   1426.53076     557.7850     438.4819   1426.53076     557.7850     438.4819
   1426.51550     559.9008     441.1170   1426.51550     559.9008     441.1170
   1426.50024     563.2617     443.5619   1426.50024     563.2617     443.5619
   1426.48499     566.1588     445.6505   1426.48499     566.1588     445.6505
   1426.46973     568.5862     447.9641   1426.46973     568.5862     447.9641
   1426.45447     571.9462     450.9246   1426.45447     571.9462     450.9246
   1426.43921     575.4802     453.4574   1426.43921     575.4802     453.4574
   1426.42395     577.9883     455.9878   1426.42395     577.9883     455.9878
   1426.40869     580.5876     458.9266   1426.40869     580.5876     458.9266
   1426.39343     583.4183     461.2737   1426.39343     583.4183     461.2737
   1426.37817     587.0981     463.7203   1426.37817     587.0981     463.7203
   1426.36292     589.8263     466.6142   1426.36292     589.8263     466.6142
   1426.34766     592.3658     467.8335   1426.34766     592.3658     467.8335
   1426.33240     594.4245     470.7016   1426.33240     594.4245     470.7016
   1426.31714     596.7656     472.8419   1426.31714     596.7656     472.8419
   1426.30188     600.1622     476.3358   1426.30188     600.1622     476.3358
   1426.28662     604.0984     479.1889   1426.28662     604.0984     479.1889
   1426.27136     606.0172     481.1972   1426.27136     606.0172     481.1972
   1426.25610     608.6154     483.4337   1426.25610     608.6154     483.4337
   1426.24084     611.2455     485.9082   1426.24084     611.2455     485.9082
   1426.22559     614.4529     489.1004   1426.22559     614.4529     489.1004
   1426.21033     617.1320     491.1713   1426.21033     617.1320     491.1713
   1426.19507     620.0798     493.4713   1426.19507     620.0798     493.4713
   1426.17981     622.6735     495.7364   1426.17981     622.6735     495.7364
   1426.16455     624.9175     497.7834   1426.16455     624.9175     497.7834
   1426.14929     627.6332     500.5506   1426.14929     627.6332     500.5506
   1426.13403     628.9427     503.0089   1426.13403     628.9427     503.0089
   1426.11877     631.1716     505.4196   1426.11877     631.1716     505.4196
   1426.10352     634.6754     507.3019   1426.10352     634.6754     507.3019
   1426.08826     636.7500     510.3268   1426.08826     636.7500     510.3268
   1426.07300     638.5914     511.6944   1426.07300     638.5914     511.6944
   1426.05774     641.2481     514.6388   1426.05774     641.2481     514.6388
   1426.04248     644.0601     517.1315   1426.04248     644.0601     517.1315
   1426.02722     645.2608     519.0145   1426.02722     645.2608     519.0145
   1426.01196     649.8330     521.5769   1426.01196     649.8330     521.5769
   1425.99670     650.9106     524.1206   1425.99670     650.9106     524.1206
   1425.98145     653.9545     525.9363   1425.98145     653.9545     525.9363
   1425.96619     655.7725     527.6639   1425.96619     655.7725     527.6639
   1425.95093     657.9645     530.3479   1425.95093     657.9645     530.3479
   1425.93567     660.2269     533.4042   1425.93567     660.2269     533.4042
   1425.92041     662.2586     535.9946   1425.92041     662.2586     535.9946
   1425.90515     664.4122     536.6953   1425.90515     664.4122     536.6953
   1425.88989     666.0941     539.4098   1425.88989     666.0941     539.4098
   1425.87463     669.3345     541.5623   1425.87463     669.3345     541.5623
   1425.85938     670.4880     544.3232   1425.85938     670.4880     544.3232
   1425.84412     672.3967     546.3788   1425.84412     672.3967     546.3788
   1425.82886     674.6469     548.3911   1425.82886     674.6469     548.3911
   1425.81360     676.6417     550.4595   1425.81360     676.6417     550.4595
   1425.79834     679.1768     552.5242   1425.79834     679.1768     552.5242
   1425.78308     681.7272     554.8379   1425.78308     681.7272     554.8379
   1425.76782     681.8642     555.8178   1425.76782     681.8642     555.8178
   1425.75256     684.2911     558.3830   1425.75256     684.2911     558.3830
   1425.73730     686.3917     560.9619   1425.73730     686.3917     560.9619
   1425.72205     687.6743     562.8674   1425.72205     687.6743     562.8674
   1425.70679     690.2417     564.4767   1425.70679     690.2417     564.4767
   1425.69153     691.0553     567.6310   1425.69153     691.0553     567.6310
   1425.67627     693.5018     568.5620   1425.67627     693.5018     568.5620
   1425.66101     695.7246     570.6871   1425.66101     695.7246     570.6871
   1425.64575     696.4004     572.6857   1425.64575     696.4004     572.6857
   1425.63049     697.2458     574.9130   1425.63049     697.2458     574.9130
   1425.61523     699.2963     576.2165   1425.61523     699.2963     576.2165
   1425.59998     700.7638     578.3072   1425.59998     700.7638     578.3072
   1425.58472     702.7667     580.6723   1425.58472     702.7667     580.6723
   1425.56946     703.9023     582.9032   1425.56946     703.9023     582.9032
   1425.55420     706.0655     584.2002   1425.55420     706.0655     584.2002
   1425.53894     707.3802     586.2693   1425.53894     707.3802     586.2693
   1425.52368     708.1613     588.0296   1425.52368     708.1613     588.0296
   1425.50842     710.1512     589.6207   1425.50842     710.1512     589.6207
   1425.49316     711.3906     592.3056   1425.49316     711.3906     592.3056
   1425.47791     712.3079     593.7581   1425.47791     712.3079     593.7581
   1425.46265     714.1940     595.5292   1425.46265     714.1940     595.5292
   1425.44739     714.8701     597.7787   1425.44739     714.8701     597.7787
