#     FILENAME=!Skynet_57528_lach-hhg-177_20564_21000.cyb.fits
#     BASENAME=Skynet_57528_lach-hhg-177_20564_21000
#     SRC_NAME=lach-hhg-177
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T18:34:07.750
#        OBSID=20564
#      SCANNUM=21000
#          MJD=57528.7747
#          UTC=66936
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=05:38:14.72
#          DEC=31:29:03.43
#      RA(hrs)=5.637400
#     DEC(deg)=31.484300
#    AZIM(deg)=136.802
#    ELEV(deg)=80.752
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     379.6235     345.7029   1427.81250     379.6235     345.7029
   1427.79724     379.6697     347.7560   1427.79724     379.6697     347.7560
   1427.78198     380.7721     348.6691   1427.78198     380.7721     348.6691
   1427.76672     381.6152     350.0289   1427.76672     381.6152     350.0289
   1427.75146     381.6808     352.8823   1427.75146     381.6808     352.8823
   1427.73621     382.5183     353.9372   1427.73621     382.5183     353.9372
   1427.72095     383.7171     356.1779   1427.72095     383.7171     356.1779
   1427.70569     384.9958     358.4752   1427.70569     384.9958     358.4752
   1427.69043     386.2091     360.1276   1427.69043     386.2091     360.1276
   1427.67517     386.3748     362.2850   1427.67517     386.3748     362.2850
   1427.65991     388.2487     364.8307   1427.65991     388.2487     364.8307
   1427.64465     389.5477     366.3736   1427.64465     389.5477     366.3736
   1427.62939     390.4352     368.3653   1427.62939     390.4352     368.3653
   1427.61414     391.4379     371.2067   1427.61414     391.4379     371.2067
   1427.59888     393.1546     373.5437   1427.59888     393.1546     373.5437
   1427.58362     394.4035     375.4868   1427.58362     394.4035     375.4868
   1427.56836     396.0920     378.6936   1427.56836     396.0920     378.6936
   1427.55310     396.9310     379.7648   1427.55310     396.9310     379.7648
   1427.53784     398.7210     382.7093   1427.53784     398.7210     382.7093
   1427.52258     400.8543     385.3417   1427.52258     400.8543     385.3417
   1427.50732     401.7982     387.9582   1427.50732     401.7982     387.9582
   1427.49207     403.4893     389.9964   1427.49207     403.4893     389.9964
   1427.47681     404.6323     392.6328   1427.47681     404.6323     392.6328
   1427.46155     407.0231     395.5024   1427.46155     407.0231     395.5024
   1427.44629     409.0916     398.7212   1427.44629     409.0916     398.7212
   1427.43103     410.7709     400.5657   1427.43103     410.7709     400.5657
   1427.41577     412.0934     403.0490   1427.41577     412.0934     403.0490
   1427.40051     415.1552     406.2794   1427.40051     415.1552     406.2794
   1427.38525     416.3764     409.5471   1427.38525     416.3764     409.5471
   1427.37000     418.3734     412.2065   1427.37000     418.3734     412.2065
   1427.35474     420.3055     414.6342   1427.35474     420.3055     414.6342
   1427.33948     423.2118     417.7431   1427.33948     423.2118     417.7431
   1427.32422     424.7612     420.5724   1427.32422     424.7612     420.5724
