#     FILENAME=!Skynet_57528_lach-cc-182_20572_21005.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-182_20572_21005
#     SRC_NAME=lach-cc-182
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T18:44:12.180
#        OBSID=20572
#      SCANNUM=21005
#          MJD=57528.7817
#          UTC=67541
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=05:50:16.42
#          DEC=27:13:26.95
#      RA(hrs)=5.837900
#     DEC(deg)=27.224200
#    AZIM(deg)=147.191
#    ELEV(deg)=76.940
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     376.3273     345.6418   1427.81250     376.3273     345.6418
   1427.79724     377.0349     346.6418   1427.79724     377.0349     346.6418
   1427.78198     377.7278     348.5421   1427.78198     377.7278     348.5421
   1427.76672     378.5345     350.2594   1427.76672     378.5345     350.2594
   1427.75146     379.0942     351.1871   1427.75146     379.0942     351.1871
   1427.73621     380.2881     352.7018   1427.73621     380.2881     352.7018
   1427.72095     381.4556     354.6448   1427.72095     381.4556     354.6448
   1427.70569     381.9633     355.8338   1427.70569     381.9633     355.8338
   1427.69043     383.1837     357.7589   1427.69043     383.1837     357.7589
   1427.67517     383.8136     359.4557   1427.67517     383.8136     359.4557
   1427.65991     385.0326     361.1428   1427.65991     385.0326     361.1428
   1427.64465     386.3011     363.3315   1427.64465     386.3011     363.3315
   1427.62939     387.6650     364.2276   1427.62939     387.6650     364.2276
   1427.61414     389.5656     366.3655   1427.61414     389.5656     366.3655
   1427.59888     390.1524     368.4464   1427.59888     390.1524     368.4464
   1427.58362     391.7747     370.0080   1427.58362     391.7747     370.0080
   1427.56836     393.4858     372.1534   1427.56836     393.4858     372.1534
   1427.55310     394.2939     374.8865   1427.55310     394.2939     374.8865
   1427.53784     395.7423     376.1193   1427.53784     395.7423     376.1193
   1427.52258     397.2014     378.5543   1427.52258     397.2014     378.5543
   1427.50732     398.9221     380.1977   1427.50732     398.9221     380.1977
   1427.49207     400.4741     382.4687   1427.49207     400.4741     382.4687
   1427.47681     401.6075     385.1253   1427.47681     401.6075     385.1253
   1427.46155     403.6686     386.4366   1427.46155     403.6686     386.4366
   1427.44629     405.4740     388.7408   1427.44629     405.4740     388.7408
   1427.43103     408.4649     390.4935   1427.43103     408.4649     390.4935
   1427.41577     409.7328     393.0765   1427.41577     409.7328     393.0765
   1427.40051     411.8136     395.5371   1427.40051     411.8136     395.5371
   1427.38525     413.9638     397.2480   1427.38525     413.9638     397.2480
   1427.37000     415.3359     400.0081   1427.37000     415.3359     400.0081
   1427.35474     417.6166     401.9973   1427.35474     417.6166     401.9973
   1427.33948     419.2845     403.7598   1427.33948     419.2845     403.7598
   1427.32422     421.5564     406.2373   1427.32422     421.5564     406.2373
   1427.30896     423.8410     409.3052   1427.30896     423.8410     409.3052
   1427.29370     426.2625     411.1671   1427.29370     426.2625     411.1671
   1427.27844     428.3886     413.5596   1427.27844     428.3886     413.5596
   1427.26318     430.6151     416.2707   1427.26318     430.6151     416.2707
   1427.24792     433.5385     418.4013   1427.24792     433.5385     418.4013
   1427.23267     434.8814     420.6023   1427.23267     434.8814     420.6023
   1427.21741     437.0751     423.0044   1427.21741     437.0751     423.0044
   1427.20215     439.7639     425.7710   1427.20215     439.7639     425.7710
   1427.18689     442.8557     428.2333   1427.18689     442.8557     428.2333
   1427.17163     445.2147     430.9508   1427.17163     445.2147     430.9508
   1427.15637     447.7479     433.1360   1427.15637     447.7479     433.1360
   1427.14111     450.2150     435.8022   1427.14111     450.2150     435.8022
   1427.12585     452.3193     437.9671   1427.12585     452.3193     437.9671
   1427.11060     454.4251     441.1450   1427.11060     454.4251     441.1450
   1427.09534     457.9983     443.3856   1427.09534     457.9983     443.3856
   1427.08008     460.2461     446.0180   1427.08008     460.2461     446.0180
   1427.06482     462.6616     448.1382   1427.06482     462.6616     448.1382
   1427.04956     466.1886     450.9421   1427.04956     466.1886     450.9421
   1427.03430     468.3588     453.4749   1427.03430     468.3588     453.4749
   1427.01904     471.8413     455.3967   1427.01904     471.8413     455.3967
   1427.00378     474.5414     457.6638   1427.00378     474.5414     457.6638
   1426.98853     477.1136     460.2297   1426.98853     477.1136     460.2297
   1426.97327     480.4631     463.4484   1426.97327     480.4631     463.4484
   1426.95801     482.7205     465.4353   1426.95801     482.7205     465.4353
   1426.94275     484.9544     467.5091   1426.94275     484.9544     467.5091
   1426.92749     488.8709     470.4520   1426.92749     488.8709     470.4520
   1426.91223     491.3429     473.2404   1426.91223     491.3429     473.2404
   1426.89697     494.2446     475.3792   1426.89697     494.2446     475.3792
   1426.88171     497.3613     477.9806   1426.88171     497.3613     477.9806
   1426.86646     500.5408     480.6956   1426.86646     500.5408     480.6956
   1426.85120     503.6470     482.6573   1426.85120     503.6470     482.6573
   1426.83594     506.2306     485.0993   1426.83594     506.2306     485.0993
   1426.82068     509.9814     488.6852   1426.82068     509.9814     488.6852
   1426.80542     513.1353     489.7940   1426.80542     513.1353     489.7940
   1426.79016     516.3870     492.5060   1426.79016     516.3870     492.5060
   1426.77490     519.9830     494.7928   1426.77490     519.9830     494.7928
   1426.75964     521.7936     498.1926   1426.75964     521.7936     498.1926
   1426.74438     524.8782     499.7439   1426.74438     524.8782     499.7439
   1426.72913     528.2017     501.9534   1426.72913     528.2017     501.9534
   1426.71387     531.1454     505.0439   1426.71387     531.1454     505.0439
   1426.69861     533.8456     506.6585   1426.69861     533.8456     506.6585
   1426.68335     538.3850     509.7907   1426.68335     538.3850     509.7907
   1426.66809     541.0455     511.7581   1426.66809     541.0455     511.7581
   1426.65283     544.1231     514.7775   1426.65283     544.1231     514.7775
   1426.63757     546.6763     516.5208   1426.63757     546.6763     516.5208
   1426.62231     549.9534     518.9216   1426.62231     549.9534     518.9216
   1426.60706     553.6163     521.0752   1426.60706     553.6163     521.0752
   1426.59180     556.9711     523.6923   1426.59180     556.9711     523.6923
   1426.57654     559.3121     525.2594   1426.57654     559.3121     525.2594
   1426.56128     562.1541     527.4979   1426.56128     562.1541     527.4979
   1426.54602     566.3569     530.9479   1426.54602     566.3569     530.9479
   1426.53076     568.8479     532.5309   1426.53076     568.8479     532.5309
   1426.51550     572.2345     535.5857   1426.51550     572.2345     535.5857
   1426.50024     575.1279     537.0089   1426.50024     575.1279     537.0089
   1426.48499     577.7637     538.9894   1426.48499     577.7637     538.9894
   1426.46973     581.6033     541.4881   1426.46973     581.6033     541.4881
   1426.45447     584.2546     543.4039   1426.45447     584.2546     543.4039
   1426.43921     586.7128     545.5779   1426.43921     586.7128     545.5779
   1426.42395     590.7291     547.2615   1426.42395     590.7291     547.2615
   1426.40869     592.9819     549.5416   1426.40869     592.9819     549.5416
   1426.39343     596.9225     552.1949   1426.39343     596.9225     552.1949
   1426.37817     599.6406     554.1514   1426.37817     599.6406     554.1514
   1426.36292     602.3679     556.0295   1426.36292     602.3679     556.0295
   1426.34766     605.3933     558.1078   1426.34766     605.3933     558.1078
   1426.33240     608.8903     559.5524   1426.33240     608.8903     559.5524
   1426.31714     611.6256     561.7032   1426.31714     611.6256     561.7032
   1426.30188     613.9813     564.0054   1426.30188     613.9813     564.0054
   1426.28662     617.6183     565.5638   1426.28662     617.6183     565.5638
   1426.27136     619.9841     567.9380   1426.27136     619.9841     567.9380
   1426.25610     623.4405     568.9560   1426.25610     623.4405     568.9560
   1426.24084     624.8780     571.0753   1426.24084     624.8780     571.0753
   1426.22559     630.4316     572.6779   1426.22559     630.4316     572.6779
   1426.21033     632.6880     575.6664   1426.21033     632.6880     575.6664
   1426.19507     634.0648     577.4061   1426.19507     634.0648     577.4061
   1426.17981     637.7893     578.7073   1426.17981     637.7893     578.7073
   1426.16455     640.9147     580.4465   1426.16455     640.9147     580.4465
   1426.14929     643.2966     582.6070   1426.14929     643.2966     582.6070
   1426.13403     645.2648     584.4606   1426.13403     645.2648     584.4606
   1426.11877     647.8290     585.6906   1426.11877     647.8290     585.6906
   1426.10352     651.3630     587.2316   1426.10352     651.3630     587.2316
   1426.08826     653.8547     589.0327   1426.08826     653.8547     589.0327
   1426.07300     656.0313     590.4831   1426.07300     656.0313     590.4831
