#     FILENAME=!Skynet_57528_lach-cc-206_20611_21053.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-206_20611_21053
#     SRC_NAME=lach-cc-206
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T20:22:52.620
#        OBSID=20611
#      SCANNUM=21053
#          MJD=57528.8503
#          UTC=73462
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=06:38:42.22
#          DEC=06:09:57.80
#      RA(hrs)=6.645100
#     DEC(deg)=6.166100
#    AZIM(deg)=188.559
#    ELEV(deg)=57.277
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     362.6613     267.3594   1427.81250     362.6613     267.3594
   1427.79724     362.5355     267.9962   1427.79724     362.5355     267.9962
   1427.78198     363.5517     269.0157   1427.78198     363.5517     269.0157
   1427.76672     364.7502     269.8418   1427.76672     364.7502     269.8418
   1427.75146     365.0510     270.7299   1427.75146     365.0510     270.7299
   1427.73621     365.8195     270.9150   1427.73621     365.8195     270.9150
   1427.72095     366.5459     272.6398   1427.72095     366.5459     272.6398
   1427.70569     367.5900     273.0070   1427.70569     367.5900     273.0070
   1427.69043     369.2128     274.2392   1427.69043     369.2128     274.2392
   1427.67517     369.5924     274.8143   1427.67517     369.5924     274.8143
   1427.65991     370.8759     275.7899   1427.65991     370.8759     275.7899
   1427.64465     371.4615     277.1433   1427.64465     371.4615     277.1433
   1427.62939     373.2348     278.8530   1427.62939     373.2348     278.8530
   1427.61414     373.9652     279.4273   1427.61414     373.9652     279.4273
   1427.59888     375.2938     280.8497   1427.59888     375.2938     280.8497
   1427.58362     376.7569     282.0267   1427.58362     376.7569     282.0267
   1427.56836     378.2586     283.2890   1427.56836     378.2586     283.2890
   1427.55310     379.2969     284.9250   1427.55310     379.2969     284.9250
   1427.53784     381.0903     285.9108   1427.53784     381.0903     285.9108
   1427.52258     382.5750     287.2542   1427.52258     382.5750     287.2542
   1427.50732     383.2372     288.6358   1427.50732     383.2372     288.6358
   1427.49207     384.9752     290.4173   1427.49207     384.9752     290.4173
   1427.47681     386.7943     291.5903   1427.47681     386.7943     291.5903
   1427.46155     389.5145     293.8672   1427.46155     389.5145     293.8672
   1427.44629     390.4881     294.8057   1427.44629     390.4881     294.8057
   1427.43103     392.1746     296.4699   1427.43103     392.1746     296.4699
   1427.41577     394.0257     298.3817   1427.41577     394.0257     298.3817
   1427.40051     395.9962     300.1472   1427.40051     395.9962     300.1472
   1427.38525     397.7346     301.6647   1427.38525     397.7346     301.6647
   1427.37000     399.4902     303.2000   1427.37000     399.4902     303.2000
   1427.35474     401.9884     304.9655   1427.35474     401.9884     304.9655
   1427.33948     403.9117     306.4698   1427.33948     403.9117     306.4698
   1427.32422     405.5125     308.8609   1427.32422     405.5125     308.8609
   1427.30896     407.8623     311.2683   1427.30896     407.8623     311.2683
   1427.29370     410.0445     312.2490   1427.29370     410.0445     312.2490
   1427.27844     412.7854     314.9318   1427.27844     412.7854     314.9318
   1427.26318     414.3986     316.5930   1427.26318     414.3986     316.5930
   1427.24792     417.0801     318.3585   1427.24792     417.0801     318.3585
   1427.23267     419.2468     320.7054   1427.23267     419.2468     320.7054
   1427.21741     421.2145     322.3848   1427.21741     421.2145     322.3848
   1427.20215     424.3115     324.4295   1427.20215     424.3115     324.4295
   1427.18689     426.1324     326.1834   1427.18689     426.1324     326.1834
   1427.17163     428.7876     329.1161   1427.17163     428.7876     329.1161
   1427.15637     431.5050     330.8980   1427.15637     431.5050     330.8980
   1427.14111     433.3267     332.9281   1427.14111     433.3267     332.9281
   1427.12585     436.2347     335.7466   1427.12585     436.2347     335.7466
   1427.11060     438.3274     337.5518   1427.11060     438.3274     337.5518
   1427.09534     441.2900     339.9271   1427.09534     441.2900     339.9271
   1427.08008     443.4258     342.0796   1427.08008     443.4258     342.0796
   1427.06482     446.3448     344.5605   1427.06482     446.3448     344.5605
   1427.04956     448.8010     346.9256   1427.04956     448.8010     346.9256
   1427.03430     451.2151     348.9310   1427.03430     451.2151     348.9310
   1427.01904     454.8996     351.8365   1427.01904     454.8996     351.8365
   1427.00378     457.9446     353.4675   1427.00378     457.9446     353.4675
   1426.98853     459.7137     356.4714   1426.98853     459.7137     356.4714
   1426.97327     462.9490     358.5953   1426.97327     462.9490     358.5953
   1426.95801     465.6216     361.0587   1426.95801     465.6216     361.0587
   1426.94275     468.0308     364.0449   1426.94275     468.0308     364.0449
   1426.92749     470.5133     365.6331   1426.92749     470.5133     365.6331
   1426.91223     473.0301     368.3190   1426.91223     473.0301     368.3190
   1426.89697     476.2613     370.9444   1426.89697     476.2613     370.9444
   1426.88171     479.7665     372.9049   1426.88171     479.7665     372.9049
   1426.86646     482.4017     375.3021   1426.86646     482.4017     375.3021
   1426.85120     484.8476     378.1856   1426.85120     484.8476     378.1856
   1426.83594     488.8720     380.4718   1426.83594     488.8720     380.4718
   1426.82068     490.0119     382.8517   1426.82068     490.0119     382.8517
   1426.80542     493.7461     385.1223   1426.80542     493.7461     385.1223
   1426.79016     497.0651     388.5710   1426.79016     497.0651     388.5710
   1426.77490     499.3151     390.5680   1426.77490     499.3151     390.5680
   1426.75964     502.8069     393.5850   1426.75964     502.8069     393.5850
   1426.74438     505.5862     395.9316   1426.74438     505.5862     395.9316
   1426.72913     508.4156     398.1223   1426.72913     508.4156     398.1223
   1426.71387     512.1509     401.1254   1426.71387     512.1509     401.1254
   1426.69861     514.6500     403.6432   1426.69861     514.6500     403.6432
   1426.68335     517.4109     405.9432   1426.68335     517.4109     405.9432
   1426.66809     520.4436     408.6847   1426.66809     520.4436     408.6847
   1426.65283     524.3374     411.2479   1426.65283     524.3374     411.2479
   1426.63757     526.7567     413.2321   1426.63757     526.7567     413.2321
   1426.62231     529.9406     419.0104   1426.62231     529.9406     419.0104
   1426.60706     532.3533     419.2635   1426.60706     532.3533     419.2635
   1426.59180     535.3521     421.7689   1426.59180     535.3521     421.7689
   1426.57654     538.8833     424.1530   1426.57654     538.8833     424.1530
   1426.56128     541.0134     426.9651   1426.56128     541.0134     426.9651
   1426.54602     544.6876     429.6136   1426.54602     544.6876     429.6136
   1426.53076     547.2747     432.0573   1426.53076     547.2747     432.0573
   1426.51550     550.6965     434.8358   1426.51550     550.6965     434.8358
   1426.50024     553.1863     437.0589   1426.50024     553.1863     437.0589
   1426.48499     555.9249     439.5886   1426.48499     555.9249     439.5886
   1426.46973     558.9887     442.0050   1426.46973     558.9887     442.0050
   1426.45447     561.6982     444.6593   1426.45447     561.6982     444.6593
   1426.43921     564.3640     448.0382   1426.43921     564.3640     448.0382
   1426.42395     567.7238     450.7083   1426.42395     567.7238     450.7083
   1426.40869     569.6937     452.5840   1426.40869     569.6937     452.5840
   1426.39343     573.0373     454.9202   1426.39343     573.0373     454.9202
   1426.37817     576.6948     457.5571   1426.37817     576.6948     457.5571
   1426.36292     578.9614     459.7899   1426.36292     578.9614     459.7899
   1426.34766     581.9869     462.5205   1426.34766     581.9869     462.5205
   1426.33240     583.7413     465.1069   1426.33240     583.7413     465.1069
   1426.31714     586.7802     467.1580   1426.31714     586.7802     467.1580
   1426.30188     588.9775     470.2166   1426.30188     588.9775     470.2166
   1426.28662     592.6326     472.3617   1426.28662     592.6326     472.3617
   1426.27136     595.0957     474.9468   1426.27136     595.0957     474.9468
   1426.25610     598.4211     478.0129   1426.25610     598.4211     478.0129
   1426.24084     599.4752     479.8032   1426.24084     599.4752     479.8032
   1426.22559     603.8361     481.4366   1426.22559     603.8361     481.4366
   1426.21033     606.6162     484.4932   1426.21033     606.6162     484.4932
   1426.19507     608.1559     486.3187   1426.19507     608.1559     486.3187
   1426.17981     611.2778     488.4643   1426.17981     611.2778     488.4643
   1426.16455     613.4363     491.5175   1426.16455     613.4363     491.5175
   1426.14929     616.6147     493.7581   1426.14929     616.6147     493.7581
   1426.13403     618.2994     496.2560   1426.13403     618.2994     496.2560
   1426.11877     621.0140     498.4385   1426.11877     621.0140     498.4385
   1426.10352     623.9531     501.0518   1426.10352     623.9531     501.0518
   1426.08826     626.0983     502.9680   1426.08826     626.0983     502.9680
   1426.07300     629.0283     504.6870   1426.07300     629.0283     504.6870
   1426.05774     630.9235     507.1335   1426.05774     630.9235     507.1335
   1426.04248     633.6619     509.7475   1426.04248     633.6619     509.7475
   1426.02722     635.5878     511.4203   1426.02722     635.5878     511.4203
   1426.01196     638.9164     513.6835   1426.01196     638.9164     513.6835
   1425.99670     639.5333     516.2236   1425.99670     639.5333     516.2236
   1425.98145     643.1754     518.0478   1425.98145     643.1754     518.0478
   1425.96619     645.6675     520.4309   1425.96619     645.6675     520.4309
   1425.95093     647.4120     523.1243   1425.95093     647.4120     523.1243
   1425.93567     649.8011     524.8859   1425.93567     649.8011     524.8859
   1425.92041     651.8581     526.0916   1425.92041     651.8581     526.0916
   1425.90515     653.7155     528.9828   1425.90515     653.7155     528.9828
   1425.88989     655.7606     530.0251   1425.88989     655.7606     530.0251
   1425.87463     656.8732     533.1700   1425.87463     656.8732     533.1700
   1425.85938     659.9982     535.0027   1425.85938     659.9982     535.0027
   1425.84412     662.2601     536.4770   1425.84412     662.2601     536.4770
