#     FILENAME=!Skynet_57528_lach-cc-207_20614_21052.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-207_20614_21052
#     SRC_NAME=lach-cc-207
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T20:20:51.500
#        OBSID=20614
#      SCANNUM=21052
#          MJD=57528.8489
#          UTC=73341
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=06:40:33.59
#          DEC=05:16:39.27
#      RA(hrs)=6.676000
#     DEC(deg)=5.277600
#    AZIM(deg)=186.618
#    ELEV(deg)=56.499
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     358.7056     265.2578   1427.81250     358.7056     265.2578
   1427.79724     359.6310     266.1004   1427.79724     359.6310     266.1004
   1427.78198     360.3556     266.9388   1427.78198     360.3556     266.9388
   1427.76672     361.7121     267.1846   1427.76672     361.7121     267.1846
   1427.75146     362.0697     268.2076   1427.75146     362.0697     268.2076
   1427.73621     362.2379     269.1637   1427.73621     362.2379     269.1637
   1427.72095     363.8152     270.6742   1427.72095     363.8152     270.6742
   1427.70569     363.9274     271.1340   1427.70569     363.9274     271.1340
   1427.69043     365.4879     272.2265   1427.69043     365.4879     272.2265
   1427.67517     366.2276     273.2960   1427.67517     366.2276     273.2960
   1427.65991     367.2029     274.3507   1427.65991     367.2029     274.3507
   1427.64465     367.8485     275.2579   1427.64465     367.8485     275.2579
   1427.62939     369.6184     276.1744   1427.62939     369.6184     276.1744
   1427.61414     370.5432     277.3662   1427.61414     370.5432     277.3662
   1427.59888     372.3654     278.8781   1427.59888     372.3654     278.8781
   1427.58362     373.4100     279.7879   1427.58362     373.4100     279.7879
   1427.56836     374.5329     280.8906   1427.56836     374.5329     280.8906
   1427.55310     375.2936     282.4859   1427.55310     375.2936     282.4859
   1427.53784     377.8676     283.6227   1427.53784     377.8676     283.6227
   1427.52258     378.5642     285.2343   1427.52258     378.5642     285.2343
   1427.50732     381.2979     286.2449   1427.50732     381.2979     286.2449
   1427.49207     381.9741     288.0693   1427.49207     381.9741     288.0693
   1427.47681     383.5073     289.3719   1427.47681     383.5073     289.3719
   1427.46155     385.5920     290.9621   1427.46155     385.5920     290.9621
   1427.44629     386.7586     292.4228   1427.44629     386.7586     292.4228
   1427.43103     388.8523     293.6688   1427.43103     388.8523     293.6688
   1427.41577     390.6798     295.9260   1427.41577     390.6798     295.9260
   1427.40051     393.2159     297.6843   1427.40051     393.2159     297.6843
   1427.38525     394.3449     299.0677   1427.38525     394.3449     299.0677
   1427.37000     395.9101     300.7454   1427.37000     395.9101     300.7454
   1427.35474     398.2583     302.2633   1427.35474     398.2583     302.2633
   1427.33948     400.5877     304.2186   1427.33948     400.5877     304.2186
   1427.32422     402.6099     305.6666   1427.32422     402.6099     305.6666
   1427.30896     404.6271     308.1667   1427.30896     404.6271     308.1667
   1427.29370     406.4362     309.9749   1427.29370     406.4362     309.9749
   1427.27844     408.8425     311.2304   1427.27844     408.8425     311.2304
   1427.26318     411.2045     313.9167   1427.26318     411.2045     313.9167
   1427.24792     412.4126     315.7932   1427.24792     412.4126     315.7932
   1427.23267     415.1761     317.5795   1427.23267     415.1761     317.5795
   1427.21741     417.8147     319.8889   1427.21741     417.8147     319.8889
   1427.20215     419.9478     321.9043   1427.20215     419.9478     321.9043
   1427.18689     422.2917     323.9505   1427.18689     422.2917     323.9505
   1427.17163     425.3741     325.6666   1427.17163     425.3741     325.6666
   1427.15637     427.1663     327.5163   1427.15637     427.1663     327.5163
   1427.14111     429.4724     330.6191   1427.14111     429.4724     330.6191
   1427.12585     432.1902     332.2520   1427.12585     432.1902     332.2520
   1427.11060     434.8309     334.6781   1427.11060     434.8309     334.6781
   1427.09534     436.8907     336.8654   1427.09534     436.8907     336.8654
   1427.08008     440.2869     338.8742   1427.08008     440.2869     338.8742
   1427.06482     442.0704     340.7609   1427.06482     442.0704     340.7609
   1427.04956     445.3276     343.5737   1427.04956     445.3276     343.5737
   1427.03430     448.2784     346.0706   1427.03430     448.2784     346.0706
   1427.01904     450.5678     347.7008   1427.01904     450.5678     347.7008
   1427.00378     453.2596     350.1812   1427.00378     453.2596     350.1812
   1426.98853     455.9608     352.2691   1426.98853     455.9608     352.2691
   1426.97327     458.8316     354.7641   1426.97327     458.8316     354.7641
   1426.95801     461.6786     357.1996   1426.95801     461.6786     357.1996
   1426.94275     463.8606     359.2751   1426.94275     463.8606     359.2751
   1426.92749     466.3987     361.9478   1426.92749     466.3987     361.9478
   1426.91223     470.4216     364.6647   1426.91223     470.4216     364.6647
   1426.89697     472.6574     366.5197   1426.89697     472.6574     366.5197
   1426.88171     475.3559     369.1924   1426.88171     475.3559     369.1924
   1426.86646     478.3549     371.5913   1426.86646     478.3549     371.5913
   1426.85120     481.3410     374.3316   1426.85120     481.3410     374.3316
   1426.83594     484.1026     376.6030   1426.83594     484.1026     376.6030
   1426.82068     486.5306     379.3878   1426.82068     486.5306     379.3878
   1426.80542     489.4231     381.1421   1426.80542     489.4231     381.1421
   1426.79016     493.1273     384.0271   1426.79016     493.1273     384.0271
   1426.77490     496.0186     386.4633   1426.77490     496.0186     386.4633
   1426.75964     499.9065     389.4270   1426.75964     499.9065     389.4270
   1426.74438     502.0728     391.4448   1426.74438     502.0728     391.4448
   1426.72913     504.4961     394.3054   1426.72913     504.4961     394.3054
   1426.71387     507.0225     395.7780   1426.71387     507.0225     395.7780
   1426.69861     510.5199     398.1594   1426.69861     510.5199     398.1594
   1426.68335     513.0940     401.7262   1426.68335     513.0940     401.7262
   1426.66809     516.7081     403.7306   1426.66809     516.7081     403.7306
   1426.65283     518.8765     406.8040   1426.65283     518.8765     406.8040
   1426.63757     521.9488     408.7976   1426.63757     521.9488     408.7976
   1426.62231     525.5222     413.0807   1426.62231     525.5222     413.0807
   1426.60706     527.6789     414.0705   1426.60706     527.6789     414.0705
   1426.59180     531.0957     416.7581   1426.59180     531.0957     416.7581
   1426.57654     534.1093     419.1650   1426.57654     534.1093     419.1650
   1426.56128     537.0905     421.2990   1426.56128     537.0905     421.2990
