#     FILENAME=!Skynet_57533_lach-hhg-197-2_20802_21206.cyb.fits
#     BASENAME=Skynet_57533_lach-hhg-197-2_20802_21206
#     SRC_NAME=lach-hhg-197-2
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-25T18:29:47.810
#        OBSID=20802
#      SCANNUM=21206
#          MJD=57533.7717
#          UTC=66676
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=06:21:43.73
#          DEC=14:08:24.62
#      RA(hrs)=6.362100
#     DEC(deg)=14.140200
#    AZIM(deg)=148.167
#    ELEV(deg)=62.479
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     364.2833     258.9026   1427.81250     364.2833     258.9026
   1427.79724     364.4099     259.4875   1427.79724     364.4099     259.4875
   1427.78198     365.7085     260.8314   1427.78198     365.7085     260.8314
   1427.76672     366.0692     261.6252   1427.76672     366.0692     261.6252
   1427.75146     366.6244     262.7364   1427.75146     366.6244     262.7364
   1427.73621     368.1119     263.1712   1427.73621     368.1119     263.1712
   1427.72095     368.1767     264.5620   1427.72095     368.1767     264.5620
   1427.70569     369.3410     265.6504   1427.70569     369.3410     265.6504
   1427.69043     370.2431     266.9391   1427.69043     370.2431     266.9391
   1427.67517     371.0630     267.9987   1427.67517     371.0630     267.9987
   1427.65991     371.9999     269.1638   1427.65991     371.9999     269.1638
   1427.64465     373.3015     270.8245   1427.64465     373.3015     270.8245
   1427.62939     374.6371     271.7044   1427.62939     374.6371     271.7044
   1427.61414     375.6398     272.4978   1427.61414     375.6398     272.4978
   1427.59888     376.9953     274.3015   1427.59888     376.9953     274.3015
   1427.58362     377.1146     275.8261   1427.58362     377.1146     275.8261
   1427.56836     379.9236     277.0542   1427.56836     379.9236     277.0542
   1427.55310     381.1793     278.9077   1427.55310     381.1793     278.9077
   1427.53784     382.1875     279.4919   1427.53784     382.1875     279.4919
   1427.52258     383.3696     280.9841   1427.52258     383.3696     280.9841
   1427.50732     385.0761     282.8815   1427.50732     385.0761     282.8815
   1427.49207     386.9325     283.8550   1427.49207     386.9325     283.8550
   1427.47681     388.2877     285.3175   1427.47681     388.2877     285.3175
   1427.46155     389.9903     287.1830   1427.46155     389.9903     287.1830
   1427.44629     391.8418     288.5236   1427.44629     391.8418     288.5236
   1427.43103     393.7855     290.4307   1427.43103     393.7855     290.4307
   1427.41577     395.4554     291.8510   1427.41577     395.4554     291.8510
   1427.40051     397.8141     293.4749   1427.40051     397.8141     293.4749
   1427.38525     399.8359     295.0482   1427.38525     399.8359     295.0482
   1427.37000     402.2177     296.8488   1427.37000     402.2177     296.8488
   1427.35474     403.4128     298.9942   1427.35474     403.4128     298.9942
   1427.33948     405.9175     300.2851   1427.33948     405.9175     300.2851
   1427.32422     407.9362     302.2030   1427.32422     407.9362     302.2030
   1427.30896     410.2611     303.8216   1427.30896     410.2611     303.8216
   1427.29370     412.5269     305.2567   1427.29370     412.5269     305.2567
   1427.27844     415.1118     307.1453   1427.27844     415.1118     307.1453
   1427.26318     416.8410     309.3866   1427.26318     416.8410     309.3866
   1427.24792     419.1385     311.1052   1427.24792     419.1385     311.1052
   1427.23267     422.2694     312.7980   1427.23267     422.2694     312.7980
   1427.21741     424.4771     314.1873   1427.21741     424.4771     314.1873
   1427.20215     427.0062     316.3544   1427.20215     427.0062     316.3544
   1427.18689     429.1250     318.4069   1427.18689     429.1250     318.4069
   1427.17163     432.7137     319.5519   1427.17163     432.7137     319.5519
   1427.15637     435.1210     322.3846   1427.15637     435.1210     322.3846
   1427.14111     437.5075     323.9696   1427.14111     437.5075     323.9696
   1427.12585     439.9354     325.7762   1427.12585     439.9354     325.7762
   1427.11060     443.3947     327.6654   1427.11060     443.3947     327.6654
   1427.09534     445.7839     329.8712   1427.09534     445.7839     329.8712
   1427.08008     448.4094     331.8656   1427.08008     448.4094     331.8656
   1427.06482     450.9283     333.5427   1427.06482     450.9283     333.5427
   1427.04956     453.4243     335.5897   1427.04956     453.4243     335.5897
   1427.03430     456.3004     337.8887   1427.03430     456.3004     337.8887
   1427.01904     459.5804     340.3623   1427.01904     459.5804     340.3623
   1427.00378     461.4797     341.6114   1427.00378     461.4797     341.6114
   1426.98853     465.2238     343.7655   1426.98853     465.2238     343.7655
   1426.97327     468.8226     345.7909   1426.97327     468.8226     345.7909
   1426.95801     471.4539     347.7759   1426.95801     471.4539     347.7759
   1426.94275     474.6029     349.0475   1426.94275     474.6029     349.0475
   1426.92749     476.9769     351.7008   1426.92749     476.9769     351.7008
   1426.91223     481.5999     353.7661   1426.91223     481.5999     353.7661
   1426.89697     483.8287     355.2892   1426.89697     483.8287     355.2892
   1426.88171     486.8929     358.1616   1426.88171     486.8929     358.1616
   1426.86646     489.3744     359.9588   1426.86646     489.3744     359.9588
   1426.85120     493.7659     361.4878   1426.85120     493.7659     361.4878
   1426.83594     496.9936     363.5444   1426.83594     496.9936     363.5444
   1426.82068     498.6386     365.2963   1426.82068     498.6386     365.2963
   1426.80542     502.9803     367.3366   1426.80542     502.9803     367.3366
   1426.79016     507.2602     369.4869   1426.79016     507.2602     369.4869
   1426.77490     508.8743     371.2188   1426.77490     508.8743     371.2188
   1426.75964     512.5083     373.2336   1426.75964     512.5083     373.2336
   1426.74438     516.4713     375.5113   1426.74438     516.4713     375.5113
   1426.72913     519.2599     377.1113   1426.72913     519.2599     377.1113
   1426.71387     522.7558     379.4297   1426.71387     522.7558     379.4297
   1426.69861     525.2108     381.3377   1426.69861     525.2108     381.3377
   1426.68335     529.9968     383.2104   1426.68335     529.9968     383.2104
   1426.66809     531.9808     385.6656   1426.66809     531.9808     385.6656
   1426.65283     535.5566     386.7218   1426.65283     535.5566     386.7218
   1426.63757     538.8362     389.3441   1426.63757     538.8362     389.3441
   1426.62231     543.9424     397.0020   1426.62231     543.9424     397.0020
   1426.60706     545.9677     395.4165   1426.60706     545.9677     395.4165
   1426.59180     549.6642     395.3577   1426.59180     549.6642     395.3577
   1426.57654     553.4041     396.5164   1426.57654     553.4041     396.5164
   1426.56128     556.6425     398.8616   1426.56128     556.6425     398.8616
   1426.54602     559.1362     400.9117   1426.54602     559.1362     400.9117
   1426.53076     562.8210     402.7611   1426.53076     562.8210     402.7611
   1426.51550     565.7028     404.1412   1426.51550     565.7028     404.1412
   1426.50024     569.5325     405.8192   1426.50024     569.5325     405.8192
   1426.48499     572.6506     408.2802   1426.48499     572.6506     408.2802
   1426.46973     575.2377     409.6033   1426.46973     575.2377     409.6033
   1426.45447     579.0608     411.3133   1426.45447     579.0608     411.3133
   1426.43921     582.4179     412.8650   1426.43921     582.4179     412.8650
   1426.42395     585.4567     414.6155   1426.42395     585.4567     414.6155
   1426.40869     588.9268     416.5476   1426.40869     588.9268     416.5476
   1426.39343     593.1794     418.6105   1426.39343     593.1794     418.6105
   1426.37817     595.4941     420.3549   1426.37817     595.4941     420.3549
   1426.36292     598.5380     422.1146   1426.36292     598.5380     422.1146
   1426.34766     602.7684     423.6858   1426.34766     602.7684     423.6858
   1426.33240     605.1487     425.6351   1426.33240     605.1487     425.6351
   1426.31714     609.1505     427.2427   1426.31714     609.1505     427.2427
   1426.30188     611.8201     428.6003   1426.30188     611.8201     428.6003
   1426.28662     615.7632     430.0123   1426.28662     615.7632     430.0123
   1426.27136     618.3994     431.8456   1426.27136     618.3994     431.8456
   1426.25610     620.9883     433.3928   1426.25610     620.9883     433.3928
   1426.24084     624.0107     434.8914   1426.24084     624.0107     434.8914
   1426.22559     627.6611     436.0249   1426.22559     627.6611     436.0249
   1426.21033     630.6146     438.3575   1426.21033     630.6146     438.3575
   1426.19507     634.7624     439.2747   1426.19507     634.7624     439.2747
   1426.17981     636.3949     440.7720   1426.17981     636.3949     440.7720
   1426.16455     640.6014     441.7749   1426.16455     640.6014     441.7749
   1426.14929     643.3070     443.5828   1426.14929     643.3070     443.5828
   1426.13403     645.6671     445.5901   1426.13403     645.6671     445.5901
   1426.11877     648.3226     446.8787   1426.11877     648.3226     446.8787
   1426.10352     651.9121     447.8378   1426.10352     651.9121     447.8378
   1426.08826     655.9606     449.7439   1426.08826     655.9606     449.7439
   1426.07300     657.6855     450.9178   1426.07300     657.6855     450.9178
   1426.05774     660.8051     451.6020   1426.05774     660.8051     451.6020
   1426.04248     662.1020     453.6048   1426.04248     662.1020     453.6048
   1426.02722     666.8986     454.3347   1426.02722     666.8986     454.3347
   1426.01196     669.4642     455.0764   1426.01196     669.4642     455.0764
   1425.99670     673.0793     457.2122   1425.99670     673.0793     457.2122
   1425.98145     673.9241     458.4105   1425.98145     673.9241     458.4105
   1425.96619     676.3981     460.3771   1425.96619     676.3981     460.3771
   1425.95093     680.2026     461.5974   1425.95093     680.2026     461.5974
   1425.93567     682.2587     461.3494   1425.93567     682.2587     461.3494
   1425.92041     685.1453     464.1478   1425.92041     685.1453     464.1478
   1425.90515     688.4583     464.9099   1425.90515     688.4583     464.9099
   1425.88989     689.8456     465.9294   1425.88989     689.8456     465.9294
   1425.87463     692.7902     466.7651   1425.87463     692.7902     466.7651
