#     FILENAME=!Skynet_57528_lach-hhg-132_20436_20956.cyb.fits
#     BASENAME=Skynet_57528_lach-hhg-132_20436_20956
#     SRC_NAME=lach-hhg-132
#     OBSERVER=hhgmadison16_9500
#     DATE_OBS=2016-05-20T17:01:32.620
#        OBSID=20436
#      SCANNUM=20956
#          MJD=57528.7104
#          UTC=61381
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=02:08:39.83
#          DEC=61:30:24.86
#      RA(hrs)=2.144400
#     DEC(deg)=61.506900
#    AZIM(deg)=336.315
#    ELEV(deg)=63.112
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     297.5271     234.6026   1427.81250     297.5271     234.6026
   1427.79724     298.1848     235.6681   1427.79724     298.1848     235.6681
   1427.78198     298.7088     236.1182   1427.78198     298.7088     236.1182
   1427.76672     299.5771     237.1312   1427.76672     299.5771     237.1312
   1427.75146     299.9533     237.8756   1427.75146     299.9533     237.8756
   1427.73621     300.4639     238.9324   1427.73621     300.4639     238.9324
   1427.72095     301.4224     239.4454   1427.72095     301.4224     239.4454
   1427.70569     301.8342     240.5349   1427.70569     301.8342     240.5349
   1427.69043     302.8483     241.7515   1427.69043     302.8483     241.7515
   1427.67517     303.6037     242.4815   1427.67517     303.6037     242.4815
   1427.65991     304.5649     243.3730   1427.65991     304.5649     243.3730
   1427.64465     305.5502     244.3629   1427.64465     305.5502     244.3629
   1427.62939     306.6592     245.6531   1427.62939     306.6592     245.6531
   1427.61414     307.6190     246.4081   1427.61414     307.6190     246.4081
   1427.59888     309.0652     248.1065   1427.59888     309.0652     248.1065
   1427.58362     310.1311     248.5792   1427.58362     310.1311     248.5792
   1427.56836     311.4651     250.3228   1427.56836     311.4651     250.3228
   1427.55310     312.4233     251.3388   1427.55310     312.4233     251.3388
