#     FILENAME=!Skynet_57528_lach-cc-85_20530_20931.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-85_20530_20931
#     SRC_NAME=lach-cc-85
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T16:11:36.560
#        OBSID=20530
#      SCANNUM=20931
#          MJD=57528.6758
#          UTC=58385
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=20:52:42.23
#          DEC=44:35:06.77
#      RA(hrs)=20.878400
#     DEC(deg)=44.585200
#    AZIM(deg)=306.622
#    ELEV(deg)=26.711
#     IFattens=11.00, 10.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     342.4116     282.1505   1427.81250     342.4116     282.1505
   1427.79724     342.9555     282.6337   1427.79724     342.9555     282.6337
   1427.78198     343.7495     283.5451   1427.78198     343.7495     283.5451
   1427.76672     344.4610     284.0883   1427.76672     344.4610     284.0883
   1427.75146     344.9433     284.1927   1427.75146     344.9433     284.1927
   1427.73621     345.6511     284.9243   1427.73621     345.6511     284.9243
   1427.72095     346.8613     285.6725   1427.72095     346.8613     285.6725
   1427.70569     347.3795     286.6620   1427.70569     347.3795     286.6620
   1427.69043     348.2665     287.8694   1427.69043     348.2665     287.8694
   1427.67517     349.6603     288.5183   1427.67517     349.6603     288.5183
   1427.65991     349.8999     289.5873   1427.65991     349.8999     289.5873
   1427.64465     350.9206     290.2150   1427.64465     350.9206     290.2150
   1427.62939     352.2234     291.4997   1427.62939     352.2234     291.4997
   1427.61414     353.3812     292.2767   1427.61414     353.3812     292.2767
   1427.59888     354.8140     293.9979   1427.59888     354.8140     293.9979
   1427.58362     356.1650     294.8257   1427.58362     356.1650     294.8257
   1427.56836     357.2728     295.7903   1427.56836     357.2728     295.7903
   1427.55310     358.8596     296.8898   1427.55310     358.8596     296.8898
   1427.53784     360.0190     298.4269   1427.53784     360.0190     298.4269
   1427.52258     361.2056     299.3798   1427.52258     361.2056     299.3798
   1427.50732     362.6559     301.3468   1427.50732     362.6559     301.3468
   1427.49207     364.2142     302.6112   1427.49207     364.2142     302.6112
   1427.47681     366.0776     304.1703   1427.47681     366.0776     304.1703
   1427.46155     367.7561     305.3113   1427.46155     367.7561     305.3113
   1427.44629     369.0812     306.0489   1427.44629     369.0812     306.0489
   1427.43103     370.2135     307.9553   1427.43103     370.2135     307.9553
   1427.41577     372.3484     309.4081   1427.41577     372.3484     309.4081
   1427.40051     374.4865     311.3614   1427.40051     374.4865     311.3614
   1427.38525     375.0268     313.2078   1427.38525     375.0268     313.2078
   1427.37000     377.1922     314.6537   1427.37000     377.1922     314.6537
   1427.35474     379.0225     316.1781   1427.35474     379.0225     316.1781
   1427.33948     381.9287     318.2638   1427.33948     381.9287     318.2638
   1427.32422     383.0488     319.8388   1427.32422     383.0488     319.8388
   1427.30896     385.7098     321.2675   1427.30896     385.7098     321.2675
   1427.29370     387.5044     323.2495   1427.29370     387.5044     323.2495
   1427.27844     389.1367     324.9824   1427.27844     389.1367     324.9824
   1427.26318     391.7140     326.8987   1427.26318     391.7140     326.8987
   1427.24792     393.5786     328.8011   1427.24792     393.5786     328.8011
   1427.23267     395.5901     330.6623   1427.23267     395.5901     330.6623
   1427.21741     397.9932     332.6878   1427.21741     397.9932     332.6878
   1427.20215     400.2205     334.3145   1427.20215     400.2205     334.3145
   1427.18689     401.8932     336.9768   1427.18689     401.8932     336.9768
   1427.17163     405.0565     339.0396   1427.17163     405.0565     339.0396
   1427.15637     407.4021     340.8038   1427.15637     407.4021     340.8038
   1427.14111     409.1854     342.3459   1427.14111     409.1854     342.3459
   1427.12585     411.7427     345.2075   1427.12585     411.7427     345.2075
   1427.11060     414.5890     346.8159   1427.11060     414.5890     346.8159
   1427.09534     416.7408     349.0116   1427.09534     416.7408     349.0116
   1427.08008     419.1827     350.7381   1427.08008     419.1827     350.7381
   1427.06482     421.4549     353.8823   1427.06482     421.4549     353.8823
   1427.04956     423.5530     355.5505   1427.04956     423.5530     355.5505
   1427.03430     426.5189     357.8078   1427.03430     426.5189     357.8078
   1427.01904     429.5351     360.1389   1427.01904     429.5351     360.1389
   1427.00378     431.5634     362.3840   1427.00378     431.5634     362.3840
   1426.98853     433.8935     364.4569   1426.98853     433.8935     364.4569
   1426.97327     435.5594     365.8717   1426.97327     435.5594     365.8717
   1426.95801     440.1605     368.8766   1426.95801     440.1605     368.8766
   1426.94275     441.9659     370.8759   1426.94275     441.9659     370.8759
   1426.92749     444.4899     373.5023   1426.92749     444.4899     373.5023
   1426.91223     447.0896     375.7658   1426.91223     447.0896     375.7658
   1426.89697     450.3821     378.2681   1426.89697     450.3821     378.2681
   1426.88171     452.6158     380.3009   1426.88171     452.6158     380.3009
   1426.86646     454.7817     383.1623   1426.86646     454.7817     383.1623
   1426.85120     457.4185     385.0827   1426.85120     457.4185     385.0827
   1426.83594     460.9185     387.9935   1426.83594     460.9185     387.9935
   1426.82068     463.1799     390.2003   1426.82068     463.1799     390.2003
   1426.80542     465.7261     391.9590   1426.80542     465.7261     391.9590
   1426.79016     469.1461     394.7594   1426.79016     469.1461     394.7594
   1426.77490     471.5741     396.8376   1426.77490     471.5741     396.8376
   1426.75964     473.2421     399.1836   1426.75964     473.2421     399.1836
   1426.74438     477.1948     401.9557   1426.74438     477.1948     401.9557
   1426.72913     479.1179     403.7907   1426.72913     479.1179     403.7907
   1426.71387     483.1155     406.3806   1426.71387     483.1155     406.3806
   1426.69861     485.7289     408.6032   1426.69861     485.7289     408.6032
   1426.68335     488.3720     411.2033   1426.68335     488.3720     411.2033
   1426.66809     491.3823     412.9090   1426.66809     491.3823     412.9090
   1426.65283     493.6285     416.2148   1426.65283     493.6285     416.2148
   1426.63757     496.7003     417.9474   1426.63757     496.7003     417.9474
   1426.62231     500.6291     423.6181   1426.62231     500.6291     423.6181
   1426.60706     502.0071     423.6634   1426.60706     502.0071     423.6634
   1426.59180     504.9282     424.5598   1426.59180     504.9282     424.5598
   1426.57654     508.0407     427.8227   1426.57654     508.0407     427.8227
   1426.56128     509.8145     429.7883   1426.56128     509.8145     429.7883
   1426.54602     512.7965     432.5309   1426.54602     512.7965     432.5309
   1426.53076     515.6824     434.0357   1426.53076     515.6824     434.0357
   1426.51550     518.2968     436.9169   1426.51550     518.2968     436.9169
   1426.50024     521.2631     438.8289   1426.50024     521.2631     438.8289
   1426.48499     523.9550     441.7418   1426.48499     523.9550     441.7418
   1426.46973     525.8661     443.1117   1426.46973     525.8661     443.1117
   1426.45447     529.6880     446.3785   1426.45447     529.6880     446.3785
   1426.43921     531.8708     447.7888   1426.43921     531.8708     447.7888
   1426.42395     535.3015     450.4292   1426.42395     535.3015     450.4292
   1426.40869     537.3932     451.8410   1426.40869     537.3932     451.8410
   1426.39343     540.0334     454.6537   1426.39343     540.0334     454.6537
   1426.37817     543.1146     456.9082   1426.37817     543.1146     456.9082
   1426.36292     545.1990     460.0588   1426.36292     545.1990     460.0588
   1426.34766     548.2040     460.9298   1426.34766     548.2040     460.9298
   1426.33240     550.7970     463.0479   1426.33240     550.7970     463.0479
   1426.31714     553.2454     465.2647   1426.31714     553.2454     465.2647
   1426.30188     555.8190     467.7002   1426.30188     555.8190     467.7002
   1426.28662     558.2776     470.2196   1426.28662     558.2776     470.2196
   1426.27136     560.8951     472.7360   1426.27136     560.8951     472.7360
   1426.25610     563.7567     474.6831   1426.25610     563.7567     474.6831
   1426.24084     565.1920     477.1301   1426.24084     565.1920     477.1301
   1426.22559     567.7034     478.5731   1426.22559     567.7034     478.5731
   1426.21033     570.6987     480.3900   1426.21033     570.6987     480.3900
   1426.19507     572.2290     482.3003   1426.19507     572.2290     482.3003
   1426.17981     574.8429     483.8354   1426.17981     574.8429     483.8354
   1426.16455     578.3137     485.7101   1426.16455     578.3137     485.7101
   1426.14929     580.0967     488.4206   1426.14929     580.0967     488.4206
   1426.13403     582.3603     490.2943   1426.13403     582.3603     490.2943
   1426.11877     585.4559     492.0662   1426.11877     585.4559     492.0662
   1426.10352     586.2941     493.3911   1426.10352     586.2941     493.3911
   1426.08826     589.3135     496.6050   1426.08826     589.3135     496.6050
   1426.07300     591.8553     497.9950   1426.07300     591.8553     497.9950
   1426.05774     594.8175     500.4219   1426.05774     594.8175     500.4219
   1426.04248     596.6014     502.0904   1426.04248     596.6014     502.0904
   1426.02722     598.3430     504.1746   1426.02722     598.3430     504.1746
   1426.01196     600.6111     505.7129   1426.01196     600.6111     505.7129
   1425.99670     603.2359     507.3348   1425.99670     603.2359     507.3348
   1425.98145     604.2354     508.3353   1425.98145     604.2354     508.3353
   1425.96619     607.2255     510.4313   1425.96619     607.2255     510.4313
   1425.95093     608.2058     512.5217   1425.95093     608.2058     512.5217
   1425.93567     610.0554     514.1542   1425.93567     610.0554     514.1542
   1425.92041     612.6839     516.3383   1425.92041     612.6839     516.3383
   1425.90515     615.7968     517.4846   1425.90515     615.7968     517.4846
   1425.88989     617.3229     519.8799   1425.88989     617.3229     519.8799
   1425.87463     618.6528     521.7640   1425.87463     618.6528     521.7640
   1425.85938     620.1044     523.0382   1425.85938     620.1044     523.0382
   1425.84412     622.3207     524.1973   1425.84412     622.3207     524.1973
   1425.82886     624.7200     526.3704   1425.82886     624.7200     526.3704
   1425.81360     626.1114     526.9496   1425.81360     626.1114     526.9496
   1425.79834     628.3401     529.4805   1425.79834     628.3401     529.4805
   1425.78308     629.4332     530.6115   1425.78308     629.4332     530.6115
   1425.76782     632.0399     532.1547   1425.76782     632.0399     532.1547
   1425.75256     633.1926     533.7812   1425.75256     633.1926     533.7812
   1425.73730     635.1640     535.5452   1425.73730     635.1640     535.5452
   1425.72205     636.6310     536.7667   1425.72205     636.6310     536.7667
   1425.70679     639.0019     538.5541   1425.70679     639.0019     538.5541
   1425.69153     640.8556     539.4054   1425.69153     640.8556     539.4054
   1425.67627     641.7490     541.7444   1425.67627     641.7490     541.7444
   1425.66101     643.1146     542.1425   1425.66101     643.1146     542.1425
   1425.64575     644.9803     544.5800   1425.64575     644.9803     544.5800
   1425.63049     645.8074     545.8028   1425.63049     645.8074     545.8028
   1425.61523     647.1987     546.6709   1425.61523     647.1987     546.6709
   1425.59998     648.7607     549.0117   1425.59998     648.7607     549.0117
   1425.58472     650.8907     549.7223   1425.58472     650.8907     549.7223
   1425.56946     652.8315     551.2333   1425.56946     652.8315     551.2333
   1425.55420     653.2567     552.5732   1425.55420     653.2567     552.5732
   1425.53894     654.7155     552.8015   1425.53894     654.7155     552.8015
   1425.52368     655.2568     555.7792   1425.52368     655.2568     555.7792
   1425.50842     655.7040     557.2282   1425.50842     655.7040     557.2282
   1425.49316     658.2502     558.6969   1425.49316     658.2502     558.6969
   1425.47791     659.9407     559.4741   1425.47791     659.9407     559.4741
   1425.46265     661.4181     561.0512   1425.46265     661.4181     561.0512
   1425.44739     661.9427     561.0648   1425.44739     661.9427     561.0648
   1425.43213     662.7615     562.5573   1425.43213     662.7615     562.5573
   1425.41687     665.6646     566.1809   1425.41687     665.6646     566.1809
   1425.40161     665.6449     565.5389   1425.40161     665.6449     565.5389
   1425.38635     666.6036     566.5250   1425.38635     666.6036     566.5250
   1425.37109     667.4697     567.6924   1425.37109     667.4697     567.6924
   1425.35583     667.8378     568.7025   1425.35583     667.8378     568.7025
   1425.34058     668.9863     570.7306   1425.34058     668.9863     570.7306
   1425.32532     670.4437     570.5778   1425.32532     670.4437     570.5778
   1425.31006     670.6419     571.9271   1425.31006     670.6419     571.9271
   1425.29480     671.5613     573.7994   1425.29480     671.5613     573.7994
   1425.27954     673.2015     574.1633   1425.27954     673.2015     574.1633
   1425.26428     675.6902     576.4424   1425.26428     675.6902     576.4424
   1425.24902     674.0609     576.3067   1425.24902     674.0609     576.3067
