#     FILENAME=!Skynet_57533_lach-hhg-193-2_20792_21210.cyb.fits
#     BASENAME=Skynet_57533_lach-hhg-193-2_20792_21210
#     SRC_NAME=lach-hhg-193-2
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-25T18:37:51.560
#        OBSID=20792
#      SCANNUM=21210
#          MJD=57533.7773
#          UTC=67160
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=06:13:50.92
#          DEC=17:39:43.46
#      RA(hrs)=6.230800
#     DEC(deg)=17.662100
#    AZIM(deg)=153.248
#    ELEV(deg)=67.236
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     368.5447     267.2010   1427.81250     368.5447     267.2010
   1427.79724     368.4075     268.1209   1427.79724     368.4075     268.1209
   1427.78198     369.3681     269.1013   1427.78198     369.3681     269.1013
   1427.76672     369.9227     269.9971   1427.76672     369.9227     269.9971
   1427.75146     370.6078     271.2520   1427.75146     370.6078     271.2520
   1427.73621     371.1763     272.1200   1427.73621     371.1763     272.1200
   1427.72095     372.1510     273.5092   1427.72095     372.1510     273.5092
   1427.70569     372.7005     274.2964   1427.70569     372.7005     274.2964
   1427.69043     373.5057     275.4096   1427.69043     373.5057     275.4096
   1427.67517     374.7773     276.6111   1427.67517     374.7773     276.6111
   1427.65991     375.4049     277.6009   1427.65991     375.4049     277.6009
   1427.64465     377.1979     278.4657   1427.64465     377.1979     278.4657
   1427.62939     378.0571     280.0562   1427.62939     378.0571     280.0562
   1427.61414     380.0624     281.3153   1427.61414     380.0624     281.3153
   1427.59888     380.4169     282.3919   1427.59888     380.4169     282.3919
   1427.58362     382.0460     283.4383   1427.58362     382.0460     283.4383
   1427.56836     383.2000     285.2047   1427.56836     383.2000     285.2047
   1427.55310     385.0278     286.7964   1427.55310     385.0278     286.7964
   1427.53784     386.1334     288.2267   1427.53784     386.1334     288.2267
   1427.52258     387.3282     289.4590   1427.52258     387.3282     289.4590
   1427.50732     389.5991     290.6943   1427.50732     389.5991     290.6943
   1427.49207     390.8036     292.4755   1427.49207     390.8036     292.4755
   1427.47681     392.4927     293.3262   1427.47681     392.4927     293.3262
   1427.46155     394.4915     295.5083   1427.46155     394.4915     295.5083
   1427.44629     396.8958     296.9500   1427.44629     396.8958     296.9500
   1427.43103     398.5771     298.7004   1427.43103     398.5771     298.7004
   1427.41577     399.8488     300.2266   1427.41577     399.8488     300.2266
   1427.40051     402.1613     301.6622   1427.40051     402.1613     301.6622
   1427.38525     403.5100     303.2023   1427.38525     403.5100     303.2023
   1427.37000     405.4569     304.8643   1427.37000     405.4569     304.8643
   1427.35474     407.8990     306.6513   1427.35474     407.8990     306.6513
   1427.33948     410.5649     308.4242   1427.33948     410.5649     308.4242
   1427.32422     412.5260     310.2941   1427.32422     412.5260     310.2941
   1427.30896     415.0320     311.7976   1427.30896     415.0320     311.7976
   1427.29370     416.5836     313.3768   1427.29370     416.5836     313.3768
   1427.27844     419.8846     314.7877   1427.27844     419.8846     314.7877
   1427.26318     421.8713     316.8737   1427.26318     421.8713     316.8737
   1427.24792     423.6883     318.4873   1427.24792     423.6883     318.4873
   1427.23267     427.1473     320.3448   1427.23267     427.1473     320.3448
