#     FILENAME=!Skynet_57533_lach-hhg-199-2_20808_21204.cyb.fits
#     BASENAME=Skynet_57533_lach-hhg-199-2_20808_21204
#     SRC_NAME=lach-hhg-199-2
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-25T18:25:43.430
#        OBSID=20808
#      SCANNUM=21204
#          MJD=57533.7689
#          UTC=66432
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=06:25:34.06
#          DEC=12:22:18.66
#      RA(hrs)=6.426100
#     DEC(deg)=12.371900
#    AZIM(deg)=146.126
#    ELEV(deg)=60.049
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     359.5334     255.3753   1427.81250     359.5334     255.3753
   1427.79724     360.5748     255.4897   1427.79724     360.5748     255.4897
   1427.78198     361.1899     256.9058   1427.78198     361.1899     256.9058
   1427.76672     361.7930     257.5021   1427.76672     361.7930     257.5021
   1427.75146     362.3154     258.8868   1427.75146     362.3154     258.8868
   1427.73621     362.6711     259.8851   1427.73621     362.6711     259.8851
   1427.72095     364.0787     260.9118   1427.72095     364.0787     260.9118
   1427.70569     364.9185     262.6068   1427.70569     364.9185     262.6068
   1427.69043     366.2564     263.4837   1427.69043     366.2564     263.4837
   1427.67517     367.1735     264.6773   1427.67517     367.1735     264.6773
   1427.65991     368.4072     266.0698   1427.65991     368.4072     266.0698
   1427.64465     369.6737     267.8368   1427.64465     369.6737     267.8368
   1427.62939     370.3218     268.7564   1427.62939     370.3218     268.7564
   1427.61414     371.1207     269.9404   1427.61414     371.1207     269.9404
   1427.59888     372.5453     271.4914   1427.59888     372.5453     271.4914
   1427.58362     374.7794     272.9822   1427.58362     374.7794     272.9822
   1427.56836     375.9302     274.5093   1427.56836     375.9302     274.5093
   1427.55310     377.3298     275.6757   1427.55310     377.3298     275.6757
   1427.53784     378.8659     277.7976   1427.53784     378.8659     277.7976
   1427.52258     380.0809     278.8975   1427.52258     380.0809     278.8975
   1427.50732     381.6272     280.4492   1427.50732     381.6272     280.4492
   1427.49207     383.3849     282.4334   1427.49207     383.3849     282.4334
   1427.47681     384.5251     284.3058   1427.47681     384.5251     284.3058
   1427.46155     386.9102     285.6857   1427.46155     386.9102     285.6857
   1427.44629     388.3864     287.3165   1427.44629     388.3864     287.3165
   1427.43103     389.8823     289.0194   1427.43103     389.8823     289.0194
   1427.41577     392.6891     291.3262   1427.41577     392.6891     291.3262
   1427.40051     393.6445     292.4997   1427.40051     393.6445     292.4997
   1427.38525     395.8013     294.4538   1427.38525     395.8013     294.4538
   1427.37000     398.0952     296.5942   1427.37000     398.0952     296.5942
   1427.35474     400.8419     298.4052   1427.35474     400.8419     298.4052
   1427.33948     401.8392     300.3641   1427.33948     401.8392     300.3641
   1427.32422     405.0032     302.0772   1427.32422     405.0032     302.0772
   1427.30896     406.5881     304.6683   1427.30896     406.5881     304.6683
   1427.29370     409.0788     306.0051   1427.29370     409.0788     306.0051
   1427.27844     411.6875     308.3675   1427.27844     411.6875     308.3675
   1427.26318     413.9763     310.3723   1427.26318     413.9763     310.3723
   1427.24792     416.4713     312.0987   1427.24792     416.4713     312.0987
   1427.23267     417.9720     314.5153   1427.23267     417.9720     314.5153
   1427.21741     421.0304     317.1165   1427.21741     421.0304     317.1165
   1427.20215     423.1859     318.6557   1427.20215     423.1859     318.6557
   1427.18689     425.8627     321.1277   1427.18689     425.8627     321.1277
   1427.17163     428.6258     322.8323   1427.17163     428.6258     322.8323
   1427.15637     430.8575     325.2747   1427.15637     430.8575     325.2747
   1427.14111     433.1416     327.5123   1427.14111     433.1416     327.5123
   1427.12585     436.0388     329.6944   1427.12585     436.0388     329.6944
   1427.11060     439.3456     331.8453   1427.11060     439.3456     331.8453
   1427.09534     441.1627     334.0482   1427.09534     441.1627     334.0482
   1427.08008     444.1076     335.6925   1427.08008     444.1076     335.6925
   1427.06482     447.0733     338.3862   1427.06482     447.0733     338.3862
   1427.04956     449.3673     340.9403   1427.04956     449.3673     340.9403
   1427.03430     452.1750     342.7639   1427.03430     452.1750     342.7639
   1427.01904     455.1453     345.2049   1427.01904     455.1453     345.2049
   1427.00378     458.6296     347.7921   1427.00378     458.6296     347.7921
   1426.98853     460.6339     349.0353   1426.98853     460.6339     349.0353
   1426.97327     463.6569     351.3380   1426.97327     463.6569     351.3380
   1426.95801     467.0237     354.2019   1426.95801     467.0237     354.2019
   1426.94275     469.5413     356.0360   1426.94275     469.5413     356.0360
   1426.92749     472.8022     359.1117   1426.92749     472.8022     359.1117
   1426.91223     476.2669     360.8655   1426.91223     476.2669     360.8655
   1426.89697     478.2303     362.5869   1426.89697     478.2303     362.5869
   1426.88171     481.8862     365.2560   1426.88171     481.8862     365.2560
   1426.86646     484.4430     367.4795   1426.86646     484.4430     367.4795
   1426.85120     487.5632     369.5169   1426.85120     487.5632     369.5169
   1426.83594     490.3362     372.5017   1426.83594     490.3362     372.5017
   1426.82068     494.1742     374.3030   1426.82068     494.1742     374.3030
   1426.80542     496.7282     376.6890   1426.80542     496.7282     376.6890
   1426.79016     500.3814     378.2248   1426.79016     500.3814     378.2248
   1426.77490     502.8897     380.9517   1426.77490     502.8897     380.9517
   1426.75964     505.9512     382.8256   1426.75964     505.9512     382.8256
   1426.74438     509.2917     386.2796   1426.74438     509.2917     386.2796
   1426.72913     513.3726     387.6604   1426.72913     513.3726     387.6604
   1426.71387     515.7311     390.1694   1426.71387     515.7311     390.1694
   1426.69861     519.0454     392.1292   1426.69861     519.0454     392.1292
   1426.68335     522.4565     394.1404   1426.68335     522.4565     394.1404
   1426.66809     524.6296     396.8402   1426.66809     524.6296     396.8402
   1426.65283     529.0115     398.8604   1426.65283     529.0115     398.8604
   1426.63757     531.6454     401.0211   1426.63757     531.6454     401.0211
   1426.62231     535.6782     407.0851   1426.62231     535.6782     407.0851
   1426.60706     538.0775     406.2880   1426.60706     538.0775     406.2880
   1426.59180     540.7609     408.4153   1426.59180     540.7609     408.4153
   1426.57654     544.2786     408.8828   1426.57654     544.2786     408.8828
   1426.56128     547.3877     411.7831   1426.56128     547.3877     411.7831
   1426.54602     550.9365     413.0804   1426.54602     550.9365     413.0804
   1426.53076     553.6516     415.6484   1426.53076     553.6516     415.6484
   1426.51550     557.0817     417.0902   1426.51550     557.0817     417.0902
   1426.50024     559.5057     419.1960   1426.50024     559.5057     419.1960
   1426.48499     562.3788     421.3897   1426.48499     562.3788     421.3897
   1426.46973     566.2427     423.4611   1426.46973     566.2427     423.4611
   1426.45447     569.5098     424.6519   1426.45447     569.5098     424.6519
   1426.43921     572.3409     427.2123   1426.43921     572.3409     427.2123
   1426.42395     575.5327     429.5295   1426.42395     575.5327     429.5295
   1426.40869     578.1940     430.7900   1426.40869     578.1940     430.7900
   1426.39343     582.0491     432.3641   1426.39343     582.0491     432.3641
   1426.37817     585.5294     434.4738   1426.37817     585.5294     434.4738
   1426.36292     588.0282     437.0239   1426.36292     588.0282     437.0239
   1426.34766     590.6453     438.8688   1426.34766     590.6453     438.8688
   1426.33240     594.4137     440.0583   1426.33240     594.4137     440.0583
   1426.31714     596.2837     440.9955   1426.31714     596.2837     440.9955
   1426.30188     600.2431     443.3933   1426.30188     600.2431     443.3933
   1426.28662     604.0294     445.0394   1426.28662     604.0294     445.0394
   1426.27136     605.4517     446.6017   1426.27136     605.4517     446.6017
   1426.25610     608.5880     448.1707   1426.25610     608.5880     448.1707
   1426.24084     611.5495     450.0919   1426.24084     611.5495     450.0919
   1426.22559     614.9810     450.8941   1426.22559     614.9810     450.8941
   1426.21033     617.2963     454.2419   1426.21033     617.2963     454.2419
   1426.19507     620.9929     454.8763   1426.19507     620.9929     454.8763
   1426.17981     623.5852     455.7552   1426.17981     623.5852     455.7552
   1426.16455     626.4925     458.3358   1426.16455     626.4925     458.3358
   1426.14929     628.5186     459.3606   1426.14929     628.5186     459.3606
   1426.13403     632.0831     461.6053   1426.13403     632.0831     461.6053
   1426.11877     635.0357     462.6766   1426.11877     635.0357     462.6766
   1426.10352     637.0361     463.7120   1426.10352     637.0361     463.7120
   1426.08826     640.5013     466.0781   1426.08826     640.5013     466.0781
   1426.07300     642.0009     466.7758   1426.07300     642.0009     466.7758
   1426.05774     645.0672     468.2565   1426.05774     645.0672     468.2565
   1426.04248     647.4551     469.1703   1426.04248     647.4551     469.1703
   1426.02722     649.8824     470.2990   1426.02722     649.8824     470.2990
   1426.01196     652.6637     471.5471   1426.01196     652.6637     471.5471
   1425.99670     655.3610     472.7770   1425.99670     655.3610     472.7770
   1425.98145     657.5966     474.1914   1425.98145     657.5966     474.1914
   1425.96619     660.0406     476.0692   1425.96619     660.0406     476.0692
   1425.95093     662.1031     476.7262   1425.95093     662.1031     476.7262
   1425.93567     665.0829     477.8628   1425.93567     665.0829     477.8628
   1425.92041     667.9472     478.8447   1425.92041     667.9472     478.8447
   1425.90515     670.3049     480.0937   1425.90515     670.3049     480.0937
   1425.88989     673.1519     481.1310   1425.88989     673.1519     481.1310
   1425.87463     673.8874     482.3184   1425.87463     673.8874     482.3184
   1425.85938     676.6832     483.7285   1425.85938     676.6832     483.7285
