#     FILENAME=!Skynet_57528_lach-cc-232_20648_21024.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-232_20648_21024
#     SRC_NAME=lach-cc-232
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:23:55.560
#        OBSID=20648
#      SCANNUM=21024
#          MJD=57528.8093
#          UTC=69925
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0489
#           RA=07:27:13.35
#          DEC=-16:54:11.33
#      RA(hrs)=7.453700
#     DEC(deg)=-16.903100
#    AZIM(deg)=154.833
#    ELEV(deg)=30.759
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     364.7973     285.7252   1427.81250     364.7973     285.7252
   1427.79724     365.6859     285.7238   1427.79724     365.6859     285.7238
   1427.78198     366.4521     286.7515   1427.78198     366.4521     286.7515
   1427.76672     367.2151     286.7733   1427.76672     367.2151     286.7733
   1427.75146     368.8054     287.4521   1427.75146     368.8054     287.4521
   1427.73621     369.6536     288.0120   1427.73621     369.6536     288.0120
   1427.72095     369.9440     288.4312   1427.72095     369.9440     288.4312
   1427.70569     371.6062     290.1508   1427.70569     371.6062     290.1508
   1427.69043     371.4492     290.3231   1427.69043     371.4492     290.3231
   1427.67517     373.1741     291.3137   1427.67517     373.1741     291.3137
   1427.65991     374.1025     292.0264   1427.65991     374.1025     292.0264
   1427.64465     375.7858     292.9601   1427.64465     375.7858     292.9601
   1427.62939     376.7421     293.6367   1427.62939     376.7421     293.6367
   1427.61414     377.7364     295.0264   1427.61414     377.7364     295.0264
   1427.59888     379.1365     295.7221   1427.59888     379.1365     295.7221
   1427.58362     381.4426     296.2540   1427.58362     381.4426     296.2540
   1427.56836     382.1740     297.7106   1427.56836     382.1740     297.7106
   1427.55310     383.8404     299.3020   1427.55310     383.8404     299.3020
   1427.53784     385.3393     299.8719   1427.53784     385.3393     299.8719
   1427.52258     386.3058     301.4870   1427.52258     386.3058     301.4870
   1427.50732     388.9053     302.8090   1427.50732     388.9053     302.8090
   1427.49207     390.4301     303.3684   1427.49207     390.4301     303.3684
   1427.47681     392.2015     305.2257   1427.47681     392.2015     305.2257
   1427.46155     393.8160     307.1692   1427.46155     393.8160     307.1692
   1427.44629     396.1408     308.0693   1427.44629     396.1408     308.0693
   1427.43103     397.7249     309.0656   1427.43103     397.7249     309.0656
   1427.41577     399.0459     310.8719   1427.41577     399.0459     310.8719
   1427.40051     401.7213     312.1606   1427.40051     401.7213     312.1606
   1427.38525     402.8690     313.9094   1427.38525     402.8690     313.9094
   1427.37000     404.9594     315.3503   1427.37000     404.9594     315.3503
   1427.35474     407.9218     316.6277   1427.35474     407.9218     316.6277
   1427.33948     409.4506     318.5341   1427.33948     409.4506     318.5341
   1427.32422     411.3296     320.0469   1427.32422     411.3296     320.0469
   1427.30896     413.7223     322.4081   1427.30896     413.7223     322.4081
   1427.29370     415.2609     323.3918   1427.29370     415.2609     323.3918
   1427.27844     418.0098     325.3809   1427.27844     418.0098     325.3809
   1427.26318     420.3949     326.9900   1427.26318     420.3949     326.9900
   1427.24792     422.2818     328.3669   1427.24792     422.2818     328.3669
   1427.23267     424.7716     330.2876   1427.23267     424.7716     330.2876
   1427.21741     426.6555     332.4673   1427.21741     426.6555     332.4673
   1427.20215     429.4832     334.5556   1427.20215     429.4832     334.5556
   1427.18689     431.8987     336.4217   1427.18689     431.8987     336.4217
   1427.17163     434.4482     337.8482   1427.17163     434.4482     337.8482
   1427.15637     437.6227     339.7327   1427.15637     437.6227     339.7327
   1427.14111     439.0886     341.8898   1427.14111     439.0886     341.8898
   1427.12585     441.9370     343.7722   1427.12585     441.9370     343.7722
   1427.11060     444.8629     345.7533   1427.11060     444.8629     345.7533
   1427.09534     447.4714     347.4541   1427.09534     447.4714     347.4541
   1427.08008     449.9499     349.9656   1427.08008     449.9499     349.9656
   1427.06482     451.7385     351.5736   1427.06482     451.7385     351.5736
   1427.04956     455.7967     354.1634   1427.04956     455.7967     354.1634
   1427.03430     457.7318     355.9354   1427.03430     457.7318     355.9354
   1427.01904     461.0803     358.3672   1427.01904     461.0803     358.3672
   1427.00378     463.9402     360.9084   1427.00378     463.9402     360.9084
   1426.98853     466.5209     362.4865   1426.98853     466.5209     362.4865
   1426.97327     469.0882     365.1969   1426.97327     469.0882     365.1969
   1426.95801     471.4946     367.3938   1426.95801     471.4946     367.3938
   1426.94275     474.4863     369.0937   1426.94275     474.4863     369.0937
   1426.92749     476.6946     371.5793   1426.92749     476.6946     371.5793
