#     FILENAME=!Skynet_57528_lach-cc-238_20654_21017.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-238_20654_21017
#     SRC_NAME=lach-cc-238
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T19:09:51.620
#        OBSID=20654
#      SCANNUM=21017
#          MJD=57528.7996
#          UTC=69080
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=07:39:38.60
#          DEC=-22:09:06.55
#      RA(hrs)=7.660700
#     DEC(deg)=-22.151800
#    AZIM(deg)=150.547
#    ELEV(deg)=23.551
#     IFattens=10.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     374.6886     295.2765   1427.81250     374.6886     295.2765
   1427.79724     374.9084     295.9502   1427.79724     374.9084     295.9502
   1427.78198     375.1154     296.6184   1427.78198     375.1154     296.6184
   1427.76672     376.4675     296.9706   1427.76672     376.4675     296.9706
   1427.75146     377.3076     297.6690   1427.75146     377.3076     297.6690
   1427.73621     378.2147     298.1894   1427.73621     378.2147     298.1894
   1427.72095     379.1180     299.4085   1427.72095     379.1180     299.4085
   1427.70569     380.2592     300.0993   1427.70569     380.2592     300.0993
   1427.69043     381.1228     300.9181   1427.69043     381.1228     300.9181
   1427.67517     382.5683     301.4204   1427.67517     382.5683     301.4204
   1427.65991     383.7036     302.2871   1427.65991     383.7036     302.2871
   1427.64465     384.6300     303.1147   1427.64465     384.6300     303.1147
   1427.62939     386.1589     304.5486   1427.62939     386.1589     304.5486
   1427.61414     387.1920     304.9737   1427.61414     387.1920     304.9737
   1427.59888     388.5429     306.2137   1427.59888     388.5429     306.2137
   1427.58362     389.8120     307.6039   1427.58362     389.8120     307.6039
   1427.56836     392.7144     308.2273   1427.56836     392.7144     308.2273
   1427.55310     392.9423     309.5993   1427.55310     392.9423     309.5993
   1427.53784     394.6347     311.0093   1427.53784     394.6347     311.0093
   1427.52258     395.7496     312.5953   1427.52258     395.7496     312.5953
   1427.50732     397.2771     313.8644   1427.50732     397.2771     313.8644
