#     FILENAME=!Skynet_57528_lach-cc-88_20537_20934.cyb.fits
#     BASENAME=Skynet_57528_lach-cc-88_20537_20934
#     SRC_NAME=lach-cc-88
#     OBSERVER=ccmadison16_9505
#     DATE_OBS=2016-05-20T16:17:33.680
#        OBSID=20537
#      SCANNUM=20934
#          MJD=57528.6799
#          UTC=58742
#     SCANTYPE=track
#     DATAMODE=HIRES
#     TUNEFREQ=1420.0000
# Actual_FREQ1=1420.0000
# Actual_FREQ2=1420.0000
#    LO1Tuning=6870.000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#        NCHAN=1024 
#        FOCUS=37.0709
#           RA=21:03:56.20
#          DEC=46:51:24.06
#      RA(hrs)=21.065600
#     DEC(deg)=46.856700
#    AZIM(deg)=308.413
#    ELEV(deg)=28.580
#     IFattens=11.00, 9.00
#      WARNING=None
#    TCAL_XL1=7.9635
#    TCAL_YR1=9.1340
#    TCAL_XL2=7.9635
#    TCAL_YR2=9.1340
#     TRX_XL1=11.7060
#     TRX_YR1=11.7060
#     TRX_XL2=11.7060
#     TRX_YR2=11.7060
#        TAVE=1.0000
#Freq1(MHz)          XL1          YR1  Freq2(MHz)          XL2          YR2 

   1427.81250     380.0143     244.5142   1427.81250     380.0143     244.5142
   1427.79724     380.6845     245.1475   1427.79724     380.6845     245.1475
   1427.78198     380.8154     245.8177   1427.78198     380.8154     245.8177
   1427.76672     381.4625     246.0261   1427.76672     381.4625     246.0261
   1427.75146     383.4622     246.9506   1427.75146     383.4622     246.9506
   1427.73621     384.1089     247.5214   1427.73621     384.1089     247.5214
   1427.72095     384.6478     248.4724   1427.72095     384.6478     248.4724
   1427.70569     385.5389     249.0372   1427.70569     385.5389     249.0372
   1427.69043     386.7777     249.7977   1427.69043     386.7777     249.7977
   1427.67517     388.6533     250.1358   1427.67517     388.6533     250.1358
   1427.65991     390.2112     251.4145   1427.65991     390.2112     251.4145
   1427.64465     390.5393     252.1934   1427.64465     390.5393     252.1934
   1427.62939     391.6965     253.5831   1427.62939     391.6965     253.5831
   1427.61414     392.5164     253.8915   1427.61414     392.5164     253.8915
   1427.59888     394.7782     255.0899   1427.59888     394.7782     255.0899
   1427.58362     395.4458     255.9685   1427.58362     395.4458     255.9685
   1427.56836     396.8475     257.0291   1427.56836     396.8475     257.0291
   1427.55310     398.4911     258.0881   1427.55310     398.4911     258.0881
   1427.53784     399.9069     259.8446   1427.53784     399.9069     259.8446
   1427.52258     402.3464     260.1701   1427.52258     402.3464     260.1701
   1427.50732     404.3748     260.9829   1427.50732     404.3748     260.9829
   1427.49207     404.9132     262.6249   1427.49207     404.9132     262.6249
   1427.47681     407.1559     263.8492   1427.47681     407.1559     263.8492
   1427.46155     408.8941     265.4553   1427.46155     408.8941     265.4553
   1427.44629     411.3856     266.7266   1427.44629     411.3856     266.7266
   1427.43103     413.0632     268.2247   1427.43103     413.0632     268.2247
   1427.41577     414.9827     269.2232   1427.41577     414.9827     269.2232
   1427.40051     417.3843     270.6063   1427.40051     417.3843     270.6063
   1427.38525     418.9792     272.5793   1427.38525     418.9792     272.5793
   1427.37000     420.9932     273.5789   1427.37000     420.9932     273.5789
   1427.35474     423.0879     274.9272   1427.35474     423.0879     274.9272
   1427.33948     425.0160     277.0110   1427.33948     425.0160     277.0110
   1427.32422     426.7819     277.8990   1427.32422     426.7819     277.8990
   1427.30896     430.0585     280.1937   1427.30896     430.0585     280.1937
   1427.29370     432.5863     281.4921   1427.29370     432.5863     281.4921
   1427.27844     434.7017     282.6647   1427.27844     434.7017     282.6647
   1427.26318     436.9373     284.3869   1427.26318     436.9373     284.3869
   1427.24792     439.1507     286.3181   1427.24792     439.1507     286.3181
   1427.23267     442.2698     288.3101   1427.23267     442.2698     288.3101
   1427.21741     444.1510     289.4935   1427.21741     444.1510     289.4935
   1427.20215     447.2074     291.3841   1427.20215     447.2074     291.3841
   1427.18689     449.8283     293.1653   1427.18689     449.8283     293.1653
